filename,affinity,rmsd,smiles
Z1131715117,-5.94997,3.07596,O=C(NCc1ccc(CN2CCC(O)CC2)cc1)C1CCN(c2ccc3cccc(O)c3n2)CC1
Z1545027908,-7.30117,3.07709,COCCOCc1cccc(S(=O)(=O)Nc2cccc(-n3ccc(C(N)=O)n3)c2)c1
Z641672712,-6.76194,3.07725,Cc1nc2c(C(N)=O)cnn2c(C)c1CCC(=O)NCc1ccc(-n2cccn2)nc1
Z8320498491,-8.37768,3.07856,O=C(N[C@H]1CCCN(c2nc3ccccc3[nH]2)C1)c1ccc2cc(-c3nn[nH]n3)ccc2c1
Z18678626,-8.38203,3.07914,COc1ccc(NC(=O)COC(=O)c2ccc(S(=O)(=O)NCc3ccco3)cc2)c([N+](=O)[O-])c1
Z8324562105,-7.58126,3.07921,C[C@@H](Cn1cc(CNC(=O)c2[nH]ncc2Br)nn1)NC(=O)[C@@H]1CCC[C@@H](C(N)=O)C1
Z8213715537,-6.69363,3.08061,Cc1nc2c(NC(=O)c3cnc(CNC(=O)OC(C)(C)C)nc3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z8415419690,3.20307,3.08088,O=C(c1cccc(-c2n[nH]c(=O)[nH]2)c1)N1C[C@H]2CC[C@@H](C1)N2C(=O)c1cc(=O)[nH]c(=O)[nH]1
Z15942163,-6.65901,3.08283,CCC[C@H](C)NC(=O)COC(=O)c1ccc(COc2ccc3c(C)cc(=O)oc3c2)cc1
Z3417378834,-8.56872,3.08380,CC(C)n1c(=O)[nH]c2ccc(C(=O)NCc3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)cc21
Z4449685765,-8.26181,3.08473,NC(=O)c1cc2cc(NC(=O)c3cccc(CN4CCS(=O)(=O)CC4)c3)ccc2[nH]1
Z5000595543,-9.10425,3.08539,Cc1csc(NC(=O)C(=O)NCCCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)n1
Z5015285755,-8.75278,3.08569,O=C1CC[C@H](N2Cc3ccc(-n4cc(C(=O)NC5CN(c6ccncn6)C5)nn4)cc3C2=O)C(=O)N1
Z1124302283,-8.30069,3.08588,O=C1NC(=O)/C(=C/c2ccc(C(=O)OCc3ccc(Oc4cccnc4)cc3)cc2)S1
Z5608836111,-4.16726,3.08668,COc1cc(-c2nc(-c3ccnc(N4CCC[C@@H](O)C4)c3)no2)ccc1OCC(=O)Nc1cccc(C(F)(F)F)c1
Z164760134,-6.84772,3.08748,CS(=O)(=O)NCCc1ccc(C(=O)NNC(=O)c2ccc3c(c2)OCO3)s1
Z8213704363,-7.68736,3.08886,Cc1nc2c(NC(=O)c3ccnc(CNC(=O)OC(C)(C)C)c3)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z8213698332,-6.65761,3.08904,Cc1nc2c(NC(=O)c3ccc(CNC(=O)OC(C)(C)C)nc3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z4917880527,-5.84550,3.08990,CCNc1cc(-c2cn([C@H]3CC[C@@H](C(=O)N(CCCO)C(C)C)CC3)nn2)ccn1
Z4493715052,-7.24037,3.09012,O=C(Cc1nc(-c2ccc(NC(=O)c3cccc(CN4CCS(=O)(=O)CC4)c3)cc2)n[nH]1)Nc1c(Cl)cccc1Cl
Z8213688195,-6.54604,3.09246,CCOc1cncc(-n2ccc(C(=O)Nc3cccc4c(=O)n([C@@H]5CCC(=O)NC5=O)c(C)nc34)n2)c1
Z1082917690,-8.21841,3.09285,CCOc1ccc(NS(=O)(=O)c2cccc(C(=O)N3CCC(c4n[nH]c(C)n4)CC3)c2)cc1
Z123599828,-4.13316,3.09325,COc1ccc(NC(=O)CCc2c(C)nc(SCC(N)=O)nc2C)c(OC)c1
Z15941868,-7.21657,3.09394,Cc1cc(=O)oc2cc(OCc3ccc(C(=O)OCC(=O)Nc4ccccc4OC(F)F)cc3)ccc12
Z3417407209,-8.18081,3.09496,CS(=O)(=O)c1ccc(NC(=O)NCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)cc1
Z792740064,-6.46085,3.09501,COc1cc(C(=O)OCC(=O)N2CCC(NC(=O)c3ccccc3C)CC2)ccc1OCC(N)=O
Z5015287668,-7.20977,3.09534,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)Nc5ccc6sncc6c5)nn4)ccc3C2=O)C(=O)N1
Z49584245,-6.12156,3.09555,CCOc1cc(/C=N/Nc2cccc(C(=O)O)c2)ccc1OCc1cc([N+](=O)[O-])cc2c1OCOC2
Z88196561,-6.42013,3.09595,CC(=O)NCCCc1ccc(C(=O)COC(=O)CCN2C(=O)NC3(CCCC3)C2=O)cc1
Z5000141040,-8.37147,3.09649,Cc1cc(Cl)ccc1NC(=O)COc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O
Z749737630,-7.78562,3.09713,COc1ccc2[nH]cc(C3=CCN(C(=O)c4ccc(NC(=O)c5ccc(=O)[nH]c5)cc4)CC3)c2c1
Z5401356006,-4.13335,3.09804,CNC(=O)C[C@@H](NC(=O)c1ccc([C@@H]2C[C@H](OC)CN(C(=O)[C@@H]3CCCN3C(C)=O)C2)cc1)c1cccc(C(F)(F)F)c1
Z16583721,-6.47019,3.09881,O=C(CSc1nnc(-c2cccc(S(=O)(=O)Nc3ccccc3Cl)c2)n1-c1ccccc1)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1
Z254592874,-8.55725,3.09892,Cc1cc(C(=O)Nc2ccc(NC(=O)Nc3ccccc3)cc2)cc(S(N)(=O)=O)c1C
Z8156180183,-6.29595,3.10003,Cn1ccc(-c2nc(CNC(=O)CCCOc3cccc4c3C(=O)N([C@H]3CCC(=O)NC3=O)C4=O)cs2)n1
Z243380368,-6.74914,3.10048,CNS(=O)(=O)Cc1ccc(CNC(=O)[C@H](C)c2ccc3cc(OC)ccc3c2)cc1
Z4994193005,-8.73018,3.10052,COc1ccc2occ(C(=O)NCCCc3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4=O)c2c1
Z8213724355,-6.33316,3.10153,Cc1nc2c(NC(=O)c3ccc(CCNC(=O)OC(C)(C)C)cc3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z112481390,-7.46754,3.10249,COc1cccc(NC(=O)COc2ccc(C(=O)O[C@H](C)C(=O)Nc3sccc3C(N)=O)cc2)c1
Z1575429846,-7.68331,3.10250,NC(=O)Nc1cccc(NC(=O)c2cnc3c(c2)NC(=O)CO3)c1
Z236184250,-5.84553,3.10330,Cc1nc2c(c(C)nn2C)c(C)c1CCC(=O)NCc1ccc(CS(=O)(=O)NC(C)C)cc1
Z5210938486,-7.99987,3.10410,O=C(CCc1ccc2ncccc2c1)Nc1cccc(OCCCc2noc(=O)[nH]2)c1
Z385603772,-7.57880,3.10426,CC(C)NC(=O)Nc1ccc(C(=O)/C=C/c2ccc(OCc3cscn3)cc2)cc1
Z433913526,-6.91776,3.10428,COC(=O)c1ccc(NC(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1
Z5000461001,-6.46939,3.10428,O=C1CC[C@H](N2C(=O)c3cccc(NCCCCCCCC(=O)NN4CCCC4=O)c3C2=O)C(=O)N1
Z46514185,-6.50227,3.10766,Cc1cc(C(=O)CN2CCC[C@@H]2c2ccc3c(c2)OCCO3)c(C)n1-c1ccc(S(N)(=O)=O)cc1
Z51639046,-7.42191,3.10778,CC(=O)c1cc(C#N)c(SCc2csc(CC(=O)Nc3cc(C)ccc3C)n2)nc1C
Z8213670533,-8.11658,3.10820,Cc1nc2c(NC(=O)CCOc3cccc4c3OC(C)(C)C4)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z283650794,-7.86899,3.10888,C=CCn1c(S)nnc1-c1sc(NC(=O)c2ccc(COc3ccc(F)cc3)o2)nc1C
Z24808910,-6.50696,3.10895,CCOC(=O)Nc1ccc2c(COC(=O)CCNS(=O)(=O)c3ccc(OCC)cc3)cc(=O)oc2c1
Z5000461790,-7.69249,3.10937,C=CCNC(=O)CCCCCCCNc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O
Z18773632,-7.52992,3.10980,COc1cc(OC)c(C(=O)OCC(=O)Nc2cccc(S(=O)(=O)/N=C3\CCCCCN3)c2)cc1OC
Z284454240,-7.62922,3.10984,NC(=O)c1cc(-c2csc(NC(=O)c3ccc(SCc4cn5ccccc5n4)cc3)n2)c[nH]1
Z165532888,-7.84727,3.11032,O=C(OCC(=O)N1CCCc2cc([N+](=O)[O-])ccc21)c1ccc(-c2ccc(O)cc2)cc1
Z458473600,-8.15811,3.11258,CCC(=O)N1CCc2cc(C(=O)Nc3nc(-c4ccc(CNC(C)=O)o4)cs3)ccc21
Z221499294,-2.47103,3.11325,COc1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3C#N)CC2)cc(Cl)c1OCC(N)=O
Z8213688173,1.90893,3.11469,Cc1nc2c(NC(=O)Cn3cc(CCNC(=O)OC(C)(C)C)nn3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z1138293383,-7.85608,3.11490,NC(=O)COc1cccc(NC(=O)C(=O)NCc2ccc(CN3CCC(O)CC3)cc2)c1
Z4999815211,-9.37465,3.11511,O=C1CC[C@H](N2Cc3ccc(NC(=O)c4cccc(N5CCCNC5=O)c4)cc3C2=O)C(=O)N1
Z8149075684,-7.76266,3.11518,Cc1nc2c(NC(=O)c3ccc(CNC(=O)OC(C)(C)C)cc3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z353281886,-6.68628,3.11521,NS(=O)(=O)c1ccc(CCNC(=O)NCc2ccnc(N3CCOCC3)c2)cc1
Z19810016,-5.66876,3.11646,COc1ccc(CNC(=O)CSc2nnc(SCC(=O)NCc3ccc(OC)cc3)s2)cc1
Z6281059515,-7.96048,3.11676,COc1ccc2c(n1)N(C(=O)c1cn(-c3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)nn1)CC2
Z131155972,-8.22809,3.11720,NC(=O)COc1ccc(/C=C/C(=O)NNC(=O)c2ccncc2)cc1
Z1090791108,-7.61515,3.11726,NC(=O)CCc1ccc(NC(=O)c2cccc(Cn3ccnc3)c2)cc1
Z18922724,-8.43187,3.11788,O=C(COC(=O)c1ccc2c(c1)OCCO2)Nc1cccc(S(=O)(=O)/N=C2\CCCN2)c1
Z6281445877,-7.85251,3.11801,CO[C@H]1[C@@H](NC(=O)c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)CC12CCC2
Z197775966,-7.81967,3.11805,CC(C)NS(=O)(=O)Cc1ccc(CNC(=O)CCc2ccc3c(c2)OCCO3)cc1
Z16421678,-6.88556,3.11816,COc1ccc(Cl)cc1NC(=O)COc1ccc(C(=O)OCC(=O)Nc2ccc(C(C)=O)cc2)cc1OC
Z332801096,-7.01169,3.11917,CC(=O)NCc1ccc(-c2csc(NC(=O)c3cccc(Nc4ncccn4)c3)n2)o1
Z275849558,-7.66882,3.11953,Cc1ccc(OCc2nc(C)c(C(=O)Nc3nc(-c4c[nH]c(C(N)=O)c4)cs3)s2)cc1
Z18677887,-7.24666,3.11964,CCC(=O)Nc1ccc(C(=O)COC(=O)c2ccc(S(=O)(=O)NCc3ccco3)cc2)cc1
Z8763848231,-7.06375,3.11965,CN(Cc1cccc(C(N)=O)c1)S(=O)(=O)c1cnc(NCC(=O)NCC(F)F)cn1
Z56932228,-7.02723,3.12020,CCOc1ccc(NS(=O)(=O)c2ccc(C)c(C(=O)OCC(=O)Nc3sc(C)c(Cc4ccc5c(c4)OCO5)c3C(=O)OC)c2)cc1
Z100549462,-5.95480,3.12092,O=C(CNC(=O)c1ccc(N2CCCC2=O)cc1)Nc1ccc(S(=O)(=O)NCc2ccco2)cc1
Z5015321423,-7.97558,3.12112,CC(C)(NC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1)[C@@H]1CCCO1
Z8213709285,-7.36884,3.12157,Cc1nc2c(NC(=O)c3cc4c(-c5ccccc5F)nn(C)c4s3)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z237156032,-1.33357,3.12205,CCCn1c(CCC(=O)NCc2ccc(N3CCN(C)CC3)nc2)nc2cc(S(N)(=O)=O)ccc21
Z915704864,-7.95505,3.12211,NS(=O)(=O)Cc1cccc(NC(=O)COc2cccc([N+](=O)[O-])c2)c1
Z32653545,-7.77044,3.12542,CCOc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)Nc3ccc(C)c(S(=O)(=O)Nc4ccc(SC(F)F)cc4)c3)cc2)cc1
Z8156183229,-4.56440,3.12609,O=C1CC[C@@H](N2C(=O)c3cccc(OCCCC(=O)N[C@H]4CCCN(c5cc(=O)[nH]cn5)C4)c3C2=O)C(=O)N1
Z95838459,-5.82846,3.12639,CCS(=O)(=O)N1CCC(C(=O)Nc2nc(-c3ccc(CNC(C)=O)s3)cs2)CC1
Z4994235275,-9.26913,3.12711,COc1ccc2nc(NCCCc3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4=O)sc2c1
Z8213710696,-5.29178,3.12907,COc1ccc(-c2cc(C(=O)Nc3cccc4c(=O)n([C@@H]5CCC(=O)NC5=O)c(C)nc34)n(C)n2)cc1F
Z114758862,-7.31573,3.12979,Cc1cc(-n2c(C)cc(C(=O)COC(=O)c3ccc(OCC(N)=O)cc3)c2C)no1
Z197834320,-8.26010,3.13126,NC(=O)COc1ccc(C(=O)Nc2ccc3c(c2)OC2(CCCCC2)O3)cc1
Z45254529,-7.64229,3.13186,CCOc1ccc(NS(=O)(=O)c2ccc(Cl)c(C(=O)O[C@@H](C)C(=O)Nc3ccc(S(N)(=O)=O)cc3)c2)cc1
Z89714393,-6.54386,3.13266,COc1cc(C(=O)OCC(=O)Nc2cc(C(C)(C)C)no2)ccc1OCC(=O)Nc1ccc(F)cc1
Z8213680993,-6.48748,3.13388,Cc1nc2c(NC(=O)c3cc(CNC(=O)OC(C)(C)C)cs3)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z8213721843,-9.14514,3.13444,Cc1nc2c(NC(=O)c3ccc(-n4cnc5ccccc54)nc3)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z1750814417,-8.02273,3.13519,Cc1ccc(S(C)(=O)=O)cc1C(=O)Nc1ccc(-n2cc(CO)nn2)cc1
Z5765451454,-8.14804,3.13591,NCc1nc(-c2ccc(NS(=O)(=O)c3cc4c(cc3Cl)CCCC(=O)N4)cc2)n[nH]1
Z4899581711,-7.66847,3.13660,C=CC(=O)N1CC(CC(=O)Nc2ccc(-n3ncc4c(=O)[nH]cnc43)cc2)C1
Z70960617,-8.35469,3.13779,O=C1CCc2cc(-c3csc(NC(=O)C4CCN(C(=O)Nc5ccccc5)CC4)n3)ccc2N1
Z6285152539,-7.30492,3.13892,CCc1cc(Cl)cc(NC(=O)c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)c1
Z6739827043,-6.66995,3.13997,CNCCOc1cccc(NS(=O)(=O)c2ccc(C#N)cc2Cl)c1
Z52191599,-6.72790,3.14053,CC(=O)Nc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)NCCc3ccccc3F)cc2)cc1
Z4994225961,-7.84346,3.14063,Cn1nncc1NC(=O)NCCCc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2=O
Z33252407,-9.24890,3.14122,Cc1ccc(S(=O)(=O)Nc2ccc(NC(=O)Cc3n[nH]c(=O)c4ccccc34)cc2)cc1[N+](=O)[O-]
Z18283263,-7.38281,3.14248,COc1ccc(NS(=O)(=O)c2cccc(C(=O)OCC(=O)NCc3cccc(Cl)c3)c2)cc1
Z16072708,-7.65341,3.14249,C[C@@H](Oc1ccc(S(=O)(=O)N2CCCC2)cc1[N+](=O)[O-])C(=O)Nc1ccc(S(N)(=O)=O)cc1
Z368739688,-6.89717,3.14326,CCNC(=O)Cc1ccc(NCC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)cc1
Z92492279,-6.37978,3.14341,CCCN(C(=O)CSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1)[C@H]1CCS(=O)(=O)C1
Z338049674,-9.36994,3.14462,Cn1c(=O)c2ccc(C(=O)Nc3ccc(S(=O)(=O)/N=C4\CCCCCN4)cc3)nc2n(C)c1=O
Z56849049,-6.25487,3.14559,COc1ccc(NS(=O)(=O)c2ccc(O)c(C(=O)OCC(=O)N[C@H](C)[C@@H]3C[C@H]4CC[C@@H]3C4)c2)cc1
Z4994185160,-8.73827,3.14643,O=C1CC[C@H](N2C(=O)c3ccc(CCCNC(=O)C(=O)Nc4ccccc4)cc3C2=O)C(=O)N1
Z46109823,-5.23698,3.14721,COc1cc(/C=C/C(=O)c2ccc(NC3=NCCCS3)cc2)ccc1OCC(=O)Nc1ccccc1Cl
Z27056663,-7.78080,3.14751,CC(=O)Nc1ccc(-c2csc(NC(=O)Cc3ccc(S(=O)(=O)N4CCCCC4)cc3)n2)cc1
Z8213725402,-6.31453,3.14837,Cc1nc2c(NC(=O)c3nnn(-c4ccc(OC(F)(F)F)cc4)n3)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z5000464824,-7.77864,3.14852,Nc1nc2c(c(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)n1)CCCC2
Z165108468,-6.62261,3.14882,CC(=O)NCc1ccc(-c2csc(NC(=O)Cc3csc(-c4ccccn4)n3)n2)o1
Z26920720,-7.28004,3.14927,COc1cccc(NC(=O)COc2ccc(C(=O)N(C)CC(=O)Nc3c(C)cccc3C)cc2)c1
Z763274410,-5.77998,3.14932,CS(=O)(=O)Nc1cccc2c1CCN(C(=O)Nc1cccc(OCC(=O)Nc3ccccc3)c1)C2
Z5607196218,-6.31595,3.14940,CCn1c(N)nc2cc(C(=O)N3CCN[C@H](c4ccc(OC)cc4)C3)ccc21
Z4450333455,-9.78576,3.15015,Cc1nc(-c2cccc(CNC(=O)Nc3ccc4[nH]c(C(N)=O)cc4c3)c2)n[nH]1
Z6281409843,-7.77478,3.15045,NC(=O)c1c(F)cccc1NC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z33062334,-6.88790,3.15067,CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)CNC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1
Z76789489,-8.37014,3.15073,O=C(COC(=O)c1ccc2c(c1)C(=O)N(CCCN1CCOCC1)C2=O)Nc1ccccc1
Z3756782412,-7.06427,3.15127,C=CC(=O)N(C)c1ccc(C(=O)Nc2ccnc(OCCO)c2)cc1
Z18218282,-6.66650,3.15132,CCOc1ccc(C(C)=O)cc1COC(=O)c1ccc(S(=O)(=O)NC(C)(C)C)cc1
Z33062844,-6.68874,3.15199,CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccc(OC)c(OC)c2)cc1
Z56826150,-6.01726,3.15317,COc1ccccc1N(CC(=O)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl)S(=O)(=O)c1ccc(OCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)cc1
Z385080344,-8.74614,3.15340,O=C(CSc1nnc(-c2cccnc2)n1-c1ccccc1)NCc1ccc(N2CCNC(=O)C2)cc1
Z4661541271,-7.18254,3.15414,Cc1ccn(-c2ccc(-c3noc(-c4sc(N5CCNCC5)nc4C)n3)cc2)n1
Z1955268224,-7.62363,3.15512,CNC(=O)c1cc2cc(NS(=O)(=O)c3c(C)cc(C)c(CC(=O)O)c3C)ccc2[nH]1
Z27225456,-7.20111,3.15540,CC(=O)NCCNC(=O)c1ccc(COc2ccc3c(C)cc(=O)oc3c2)cc1
Z4448966236,-7.98434,3.15586,Cc1ccc(S(C)(=O)=O)cc1C(=O)Nc1ccc(N2CCC(N)CC2)cc1
Z53769729,-8.20375,3.15595,Cn1c(N)c(C(=O)COC(=O)c2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(=O)n(C)c1=O
Z4400903844,-9.32732,3.15595,O=C(NCc1ccc2nsnc2c1)Nc1cccc(S(=O)(=O)/N=C2/CCCCCN2)c1
Z235149941,-8.09453,3.15624,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Oc1ccc(/C=C2/SC(=O)N(CCN)C2=O)cc1
Z7572888289,-3.96313,3.15680,CN1CCN(c2ccc(CNC(=O)c3cccc(-c4cccc(CN)c4)c3)cc2)CC1
Z88014317,-7.94997,3.15681,C[C@H](OC(=O)c1ccc(S(=O)(=O)NCCC#N)cc1)C(=O)Nc1ccc(OC(F)(F)F)cc1
Z51419564,-2.46169,3.15798,CCn1c(SCc2csc(-c3cccc(OC)c3)n2)nc2cc(S(N)(=O)=O)ccc21
Z1101783966,-7.93234,3.15824,C=CC(=O)NCc1ccc(C(=O)Nc2ccc(-n3ccc(C(N)=O)n3)cc2)cc1
Z4426575419,-7.19801,3.15957,CN(C)S(=O)(=O)c1cccc(C(=O)NCC(=O)Nc2cccc(CN3CC[C@H](O)C3)c2)c1
Z787816050,-8.22359,3.15969,CNC(=O)Nc1ccc(NC(=O)C(=O)NCc2ccccc2CN(C)C2CCCCC2)cc1
Z8213696438,-8.03516,3.15991,COc1ccc(Cl)c(-c2cc(C(=O)Nc3cccc4c(=O)n([C@@H]5CCC(=O)NC5=O)c(C)nc34)on2)c1
Z8201199038,-6.59595,3.15994,CCc1cc([C@H](NCCCc2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3=O)c2nnnn2C2CCC(F)(F)CC2)no1
Z44336488,-6.88011,3.16056,COc1ccc(C(=O)Nc2cccc(/C=C3/SC(Nc4cccc(C)c4)=NC3=O)c2)cc1
Z5000001594,-6.88563,3.16100,O=C1CC[C@@H](N2Cc3c(OCC(=O)N4CCC[C@@](O)(C(F)(F)F)C4)cccc3C2=O)C(=O)N1
Z5112200002,-5.81142,3.16244,Cc1ccc(NC(=O)NCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)cc1S(=O)(=O)N(C)C
Z56760311,-8.17645,3.16330,COC(=O)c1ccc(Oc2coc3cc(OC(=O)[C@@H](Cc4c[nH]c5ccccc45)NC(=O)OCc4ccccc4)ccc3c2=O)cc1
Z3505414032,-8.05966,3.16347,COc1ccc2c(c1)C[C@@H](C(=O)Nc1ccc(C3CCNCC3)cn1)CO2
Z4994169872,-9.95553,3.16362,O=C1CC[C@H](N2C(=O)c3ccc(CCCNC(=O)c4cc5ccccc5c(=O)o4)cc3C2=O)C(=O)N1
Z5112188549,-7.13824,3.16444,Cc1ccccc1COc1cccc(NC(=O)NCc2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3=O)c1
Z197773034,-7.16902,3.16480,CC(=O)N1CCC(C(=O)NCc2ccc(CS(=O)(=O)NC(C)C)cc2)CC1
Z1037385800,-7.55862,3.16493,NC(=O)Nc1ccc(NS(=O)(=O)c2cc3c(cc2Cl)NC(=O)C3)cc1
Z57392563,-7.66204,3.16553,Cc1ccc(-c2nc(/C(C#N)=C/c3ccc(OCC(N)=O)cc3)sc2NC(=O)c2ccco2)cc1
Z15941961,-8.21570,3.16664,Cc1cc(=O)oc2cc(OCc3ccc(C(=O)OCC(=O)NCC(F)(F)F)cc3)ccc12
Z4921668935,-1.89807,3.16695,O=C(NCCOC1CN(C(=O)c2cccc(-c3cc[nH]n3)c2)C1)c1n[nH]c(=O)c2ccccc12
Z44877685,-8.06921,3.16743,COc1cc(/C=N/Nc2ccc(C(F)(F)F)cn2)ccc1OS(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1
Z5015218509,-6.17413,3.16821,Cn1nncc1C1(O)CN(C(=O)c2cn(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)nn2)C1
Z8213756942,-5.78117,3.16885,Cc1nc2c(NC(=O)COc3cccc(CNC(=O)OC(C)(C)C)c3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z5015274375,-7.56936,3.16962,N#Cc1cccc(OCCNC(=O)c2cn(-c3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)nn2)c1
Z4994226650,-8.92037,3.16987,CCc1noc(NC(=O)NCCCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)n1
Z806742236,-5.72105,3.17005,CC[C@@]1(c2ccc(NC(=O)c3ccc(CSc4nccn4C)o3)cc2)CCC(=O)NC1=O
Z18283608,-4.37403,3.17057,CCOC(=O)Nc1ccc2c(COC(=O)c3cccc(S(=O)(=O)Nc4ccc(OC)cc4)c3)cc(=O)oc2c1
Z6285141175,-7.97796,3.17063,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)Nc5ccc6c(c5F)CCC6)nn4)ccc3C2=O)C(=O)N1
Z4910857967,-6.07679,3.17105,CC(C)(C)OC(=O)N1CCC[C@@H](c2cn(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)nn2)C1
Z6319062923,-6.68292,3.17115,COCC(C)(C)CCNS(=O)(=O)c1cnc(N2CCC(NC(=O)N(C)C)CC2)cc1C(F)(F)F
Z3756458605,-8.84742,3.17197,C=CC(=O)N1CCCc2cc(C(=O)Nc3cccc(N(C)C(N)=O)c3)ccc21
Z165052892,-6.50544,3.17217,CCOc1cc(C#N)ccc1OCC(=O)Nc1nc(-c2ccc([C@@H](C)NC(C)=O)cc2)cs1
Z32108188,-6.78173,3.17348,COc1ccc(NS(=O)(=O)c2cccc(C(=O)NNC(=O)c3cc(S(N)(=O)=O)ccc3OC)c2)cc1
Z5015239582,-6.78646,3.17391,O=C1CC[C@H](N2Cc3ccc(-n4cc(C(=O)NCc5ccc6[nH]cnc6c5)nn4)cc3C2=O)C(=O)N1
Z1248166766,-7.83811,3.17478,CSc1[nH]c(=O)c(C(=O)Nc2ccc(C[C@@H]3CC(=O)NC3=O)cc2)cc1C#N
Z312511150,-8.70208,3.17489,CCC(=O)Nc1cccc(NC(=O)c2cccc(S(=O)(=O)N3CCNC(=O)C3)c2)c1C
Z54901070,-7.25295,3.17626,CCOc1ccc(NC(=O)COc2ccc(C(=O)OCC(=O)NCCN3C(=O)S/C(=C\c4ccc(C(C)(C)C)cc4)C3=O)cc2OC)cc1
Z435900800,-5.46272,3.17642,N#CCOc1cccc(NC(=O)NCCc2ccc(S(N)(=O)=O)cc2)c1
Z5210478329,-7.86687,3.17698,O=c1[nH]c2c(cc1-c1noc(C3CCN(S(=O)(=O)c4ccc5c(c4)OCCCO5)CC3)n1)CNCC2
Z8187870861,-7.27964,3.17700,CN(Cc1ccc(C#N)nc1)C(=O)c1cn(-c2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)nn1
Z6284276787,-8.84938,3.17784,Cc1ccc([C@H](O)[C@H](C)n2cc(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)nn2)cc1
Z89556812,-6.74601,3.17930,C[C@@H](c1ccc(-n2cncn2)cc1)N(C)C(=O)c1ccc(CNC(N)=O)cc1
Z56772107,-7.61254,3.17942,O=C(Nc1ccc(-c2csc(NC(=O)c3ccc(S(=O)(=O)N4CCCCCC4)cc3)n2)cc1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1
Z33606463,-5.94173,3.17959,COc1cc(NC(=O)c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3)cc2)c(OC)cc1NC(=O)c1ccccc1
