name,cluster,x,y,z,radius,color,weight,variance,frequency
HydrogenAcceptor,10.0,-5.8853,-1.7068,-13.6099,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,11.0,-5.3695,-1.7178,-13.6027,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,12.0,-5.1609,-1.7931,-13.5173,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,13.0,-5.442266666666666,-1.5730000000000002,-13.9176,0.600774605487252,orange,3.0,0.005583728888888907,0.2727272727272727
HydrogenAcceptor,14.0,-5.3694,-1.6188,-14.2198,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,15.0,-5.0887,-1.6659,-13.968,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,16.0,-5.5279,-2.03,-14.1248,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,17.0,-7.5773,1.0276,-12.0772,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,18.0,-6.6366,0.5951,-12.9655,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,19.0,-9.1088,2.5681,-9.3453,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,20.0,-7.8761,2.9404,-9.2128,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,21.0,-7.4223,2.0884,-10.2878,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,22.0,-5.879,2.4358,-10.4897,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,23.0,-5.8161,4.2948,-11.2043,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,24.0,-6.1633,4.2132,-7.6216,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,25.0,0.5197499999999999,1.4656000000000002,-14.022425,0.6390635578611449,orange,4.0,0.012385739375000038,0.36363636363636365
HydrogenAcceptor,26.0,0.6924,1.268,-13.9128,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,27.0,0.4578,1.1749,-14.1645,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,28.0,0.4136,1.5891,-14.2753,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,29.0,0.9593,1.3143,-14.0888,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,30.0,0.9899,1.034,-13.6902,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,31.0,1.0379,0.7468,-14.2267,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,32.0,1.0060499999999999,2.0342000000000002,-11.3747,0.5484516511586551,orange,2.0,0.0023475625000000007,0.18181818181818182
HydrogenAcceptor,33.0,0.85,2.1439,-11.2671,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,34.0,1.1435333333333333,1.8440666666666667,-11.4535,0.5891779619014068,orange,3.0,0.006893237777777723,0.2727272727272727
HydrogenAcceptor,35.0,1.3192,1.8906,-11.6135,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,36.0,1.9635,1.9705,-10.5213,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,37.0,2.6271,1.0051,-11.3201,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,38.0,3.0756,2.2254,-11.5143,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,39.0,-1.05625,1.8046,-9.471350000000001,0.5957302198890196,orange,2.0,0.009164274999999968,0.18181818181818182
HydrogenAcceptor,40.0,-0.8656,1.5591,-9.5032,0.563329613925872,orange,2.0,0.004010639999999994,0.18181818181818182
HydrogenAcceptor,41.0,-0.6415666666666667,1.4475999999999998,-9.498966666666666,0.6231837200643358,orange,3.0,0.011717371111111046,0.2727272727272727
HydrogenAcceptor,42.0,-2.1011,0.7262,-9.3436,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,43.0,-3.2463,1.1673,-11.9989,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,44.0,-0.0839,7.4544,-3.8974,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,45.0,-1.3237,9.1911,-5.1883,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,46.0,-0.1187,7.1986,-6.4016,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,47.0,-3.6005,5.286,-9.4774,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,48.0,-1.2731,4.8005,-9.0096,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,49.0,-1.856,6.9292,-10.2523,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,50.0,-4.2884,5.7159,-6.4229,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,51.0,-2.4352,6.7214,-7.7542,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,52.0,-2.052,4.5983,-6.3784,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenDonor,1.0,-13.6491,4.805,-11.2773,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,2.0,-13.2558,5.041,-11.0641,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,3.0,-13.8995,5.4093,-11.2118,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,4.0,-13.428,4.2724,-10.8098,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,5.0,-13.9751,3.8237,-11.0648,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,6.0,-12.7461,5.9797,-10.6124,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,7.0,-9.1088,2.5681,-9.3453,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,8.0,-7.8761,2.9404,-9.2128,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,9.0,-6.1633,4.2132,-7.6216,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,10.0,-3.1727,-1.8968,-14.0742,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,11.0,-3.0317,-1.291,-13.8584,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,12.0,1.7056,2.5776,-9.9299,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,13.0,2.8346,1.03,-12.3963,0.5,yellow,1.0,0.0,0.09090909090909091
HydrogenDonor,14.0,-2.3889,6.7933,-5.0172,0.5,yellow,1.0,0.0,0.09090909090909091
Hydrophobic,1.0,-13.673525,1.156075,-11.101,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,2.0,-14.70683333333333,5.352766666666667,-10.20383333333333,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,3.0,-9.351166666666666,2.052933333333333,-12.29076666666667,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,4.0,-9.196100000000001,1.901916666666667,-12.18218333333333,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,5.0,-8.613716666666667,1.491166666666667,-11.93295,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,6.0,-8.531199999999998,1.461683333333333,-12.1741,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,7.0,-8.992583333333334,1.501972222222222,-12.267611111111114,1.1079713763795025,green,3.0,0.006902059567901354,0.2727272727272727
Hydrophobic,8.0,-8.824933333333334,1.605366666666667,-12.23611666666667,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,9.0,-8.891216666666667,1.595183333333333,-11.96183333333333,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,10.0,-6.3428,3.1224,-10.5312,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,11.0,-6.1691,3.9163,-10.4549,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,12.0,-4.6547,2.0788,-11.5248,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,13.0,-4.6657,1.9662,-11.7421,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,14.0,-5.131500000000001,2.1807,-11.89775,1.0308102661462055,green,2.0,0.0009492724999999873,0.18181818181818182
Hydrophobic,15.0,-5.079,2.2208,-11.6471,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,16.0,-4.9081,1.006633333333333,-11.95435,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,17.0,0.3996,1.0352,-15.2283,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,18.0,0.5228,1.1884,-15.0156,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,19.0,-0.0131,1.1897,-15.53715,1.0242374194170925,green,2.0,0.0005874525000000069,0.18181818181818182
Hydrophobic,20.0,0.22065,1.289775,-15.367049999999999,1.122035407259533,green,4.0,0.00761540187499996,0.36363636363636365
Hydrophobic,21.0,0.0697,1.2863,-15.1516,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,22.0,0.5819,0.7604,-15.58,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,23.0,2.1209000000000002,0.8521333333333333,-11.088333333333333,1.0780981149295907,green,3.0,0.003101671111111126,0.2727272727272727
Hydrophobic,24.0,1.9905,1.0388,-11.2508,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,25.0,2.1035,0.9246,-11.3938,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,26.0,2.0824,1.139,-11.4213,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,27.0,1.8752,1.2917,-11.1657,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,28.0,2.997266666666667,2.7023,-11.36286666666667,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,29.0,-1.4495666666666664,1.0361266666666666,-12.186956666666669,1.1423835295172087,green,5.0,0.008240244022222237,0.45454545454545453
Hydrophobic,30.0,-1.3954,0.9454666666666668,-12.02818333333333,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,31.0,-1.656333333333333,1.1071,-12.0693,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,32.0,-1.076083333333333,0.6784500000000001,-11.8085,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,33.0,-1.008966666666667,0.6582333333333333,-12.24226666666667,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,34.0,-0.5612499999999999,1.020216666666667,-11.72951666666667,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,35.0,-1.7841666666666667,1.5110666666666666,-8.548633333333333,1.112801004723658,green,3.0,0.00815770000000002,0.2727272727272727
Hydrophobic,36.0,-1.7045,1.6872,-8.4974,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,37.0,-1.9701,1.8571,-8.526,1.0492712898146577,green,2.0,0.0024276599999999942,0.18181818181818182
Hydrophobic,38.0,-2.1474,2.0354,-8.486,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,39.0,-1.518,1.9655,-8.6133,1.0,green,1.0,0.0,0.09090909090909091
Hydrophobic,40.0,-0.5713,1.1043,-9.1042,1.0,green,1.0,0.0,0.09090909090909091
