name,cluster,x,y,z,radius,color,weight,variance,frequency
HydrogenAcceptor,46.0,0.3511,2.1296,-9.3832,0.5,orange,1.0,0.0,0.08333333333333333
HydrogenAcceptor,47.0,-0.0328,2.475,-9.4366,0.5,orange,1.0,0.0,0.08333333333333333
HydrogenAcceptor,48.0,0.3579,1.7862,-10.1429,0.5,orange,1.0,0.0,0.08333333333333333
HydrogenAcceptor,49.0,-0.9781,3.6525,-9.6791,0.5,orange,1.0,0.0,0.08333333333333333
HydrogenDonor,1.0,-15.2449,2.1408,-10.8378,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,2.0,-15.4489,2.2415,-10.4984,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,3.0,-15.3588,1.5844,-10.7602,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,4.0,-15.3075,3.664,-11.1426,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,5.0,-2.44,4.873,-7.8247,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,6.0,-4.9437,3.3718,-7.38,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,7.0,-9.1766,0.656,-12.9983,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,8.0,-7.6005,-1.0244,-13.985,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,9.0,-5.2447,-1.8078,-14.4744,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,10.0,-7.2338,2.7173,-11.7389,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,11.0,-6.5697,2.6678,-10.9689,0.5,yellow,1.0,0.0,0.08333333333333333
HydrogenDonor,12.0,-2.8504,1.3317,-12.3072,0.5,yellow,1.0,0.0,0.08333333333333333
Hydrophobic,1.0,-13.22585,4.8701,-14.32515,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,2.0,-13.7155,5.2424,-13.1942,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,3.0,-14.2443,5.6647,-14.90568,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,4.0,-17.085,2.988266666666667,-10.5844,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,5.0,-10.068433333333335,1.598175,-12.361141666666668,1.0853462661098252,green,2.0,0.007283985138888965,0.16666666666666666
Hydrophobic,6.0,-9.988866666666667,1.724866666666666,-12.10705,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,7.0,-9.730649999999999,1.613783333333333,-12.27486666666667,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,8.0,-9.979266666666666,1.344416666666667,-12.55775,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,9.0,-9.86735,1.3371,-12.98868333333333,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,10.0,-10.74275,0.08725000000000001,-13.77,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,11.0,-4.454233333333334,-0.5740333333333333,-13.23023333333333,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,12.0,-4.383166666666667,-0.61135,-13.04028333333333,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,13.0,-4.8101,-0.7019,-13.59356,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,14.0,-3.72275,-0.47365,-13.17751666666667,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,15.0,-3.3353,-1.2541,-12.9286,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,16.0,-6.391052222222222,0.38726111111111106,-13.019783333333335,1.1192792110300473,green,3.0,0.008018266886419658,0.25
Hydrophobic,17.0,-6.30176,0.18526,-12.86634,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,18.0,-6.211866666666666,0.5328166666666667,-12.59453333333333,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,19.0,-6.583449999999999,1.0042,-12.8955,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,20.0,-4.992166666666667,0.99925,-12.07903333333333,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,21.0,-1.7888,1.48,-8.519,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,22.0,-1.7936,1.1001,-8.6262,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,23.0,-0.8487333333333335,1.2143,-9.965733333333334,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,24.0,-0.7196666666666668,1.43605,-9.685066666666666,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,25.0,-1.499866666666667,1.410566666666667,-9.478499999999999,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,26.0,-1.6238,1.2338,-9.6234,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,27.0,-1.33385,1.280583333333333,-9.965433333333335,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,28.0,-1.032766666666667,1.128033333333333,-10.69505,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,29.0,-0.649,1.1071,-13.9626,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,30.0,-0.02376666666666664,1.068666666666667,-13.80043333333333,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,31.0,-1.346983333333333,0.8617166666666667,-12.40003333333333,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,32.0,-1.240133333333333,0.5661333333333333,-12.47951666666667,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,33.0,-0.6195666666666667,0.9158833333333334,-12.5936,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,34.0,-0.04748333333333334,0.9887,-12.2644,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,35.0,0.8857,1.1291,-11.385,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,36.0,-1.2056,4.273466666666667,-7.401333333333334,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,37.0,-1.5535,4.417033333333333,-7.436133333333333,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,38.0,-4.848433333333333,2.986833333333333,-10.56853333333333,1.0,green,1.0,0.0,0.08333333333333333
Hydrophobic,39.0,-5.286566666666666,3.8211,-8.602833333333335,1.0,green,1.0,0.0,0.08333333333333333
