@structureId,@chemicalID,@type,@molecularWeight,InChIKey,smiles
5QC8,BFV,NON-POLYMER,658.252,LIGRCXVOYJUELL-UHFFFAOYSA-N,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5cccc(c5)CNCc6ccccc6)Cl)C1
5QC9,BG7,NON-POLYMER,588.707,YYKUWQZWTBVESL-UHFFFAOYSA-N,CC(=CC(=O)NCc1cc(ccc1C(F)(F)F)c2c3c(n(n2)CCCN(C)C)CCN(C3)C(=O)CC4CCNCC4)C
5QCA,BGJ,NON-POLYMER,731.777,HQHJSIFCCGLWGY-UHFFFAOYSA-N,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCN(CC3)C4CC4)c5ccc(c(c5)C#Cc6ccc(cc6)CNCc7ccc(cc7)Cl)Cl)C1
5QCB,BHV,NON-POLYMER,730.86,VGHVCBNZEGIXOJ-UHFFFAOYSA-N,CC(=CC(=O)NCc1cc(ccc1C(F)(F)F)c2c3c(n(n2)CCCN4CCOCC4)CCN(C3)C(=O)CC5CCN(CC5)C(=O)OC(C)(C)C)C
5QCC,BGY,NON-POLYMER,712.062,ZBMNZIVATWUSMD-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCC(CC1)CC(=O)N2CCc3c(c(nn3CCCN4CCOCC4)c5ccc(c(c5)I)Cl)C2
5QCD,BHJ,NON-POLYMER,705.309,BIYANWMTXPESQI-UMSFTDKQSA-N,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc6c(c5)CN[C@@H](C6)C(=O)N7CCCCC7)Cl)C1
5QCE,BJD,NON-POLYMER,692.698,IZBBHSKSQLPYHT-UHFFFAOYSA-N,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc(c(c5)CNCc6ccccc6)Cl)Cl)C1
5QCF,BJD,NON-POLYMER,692.698,IZBBHSKSQLPYHT-UHFFFAOYSA-N,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc(c(c5)CNCc6ccccc6)Cl)Cl)C1
5QCG,BJJ,NON-POLYMER,696.729,ZWXXUSFMMWHRMT-UHFFFAOYSA-N,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)CCc5ccc(c(c5)CNCc6ccccc6)Cl)Cl)C1
5QCH,BJS,NON-POLYMER,699.669,CIONECARUUEYBQ-SANMLTNESA-N,C[C@H]1COCCN1CCCn2c3c(c(n2)c4ccc(c(c4)C#Cc5ccc(c(c5)CNCc6ccccc6)Cl)Cl)CN(CC3)C(=O)C(=O)N
5QCI,BJV,NON-POLYMER,688.278,XDJYRFZPTINNSF-UHFFFAOYSA-N,COc1ccc(cc1CNCc2ccccc2)C#Cc3cc(ccc3Cl)c4c5c(n(n4)CCCN6CCOCC6)CCN(C5)S(=O)(=O)C
5QCJ,BJY,NON-POLYMER,619.678,OHGFFZPHDXPGML-QFIPXVFZSA-O,CS(=O)(=O)N1CCc2c(c(nn2C[C@H](CN3CCC(CC3)c4c[nH]c5c4c[n+](cc5)O)O)c6ccc(cc6)C(F)(F)F)C1
6YYN,Q1E,non-polymer,353.4,KVLQRUOLMVHSTQ-UHFFFAOYSA-N,CNC(=O)CCS(=O)(=O)N1CCN(CC1)c2ccc3nncn3n2
6YYO,Q1K,non-polymer,282.322,UNYVOSROGSXTRY-UHFFFAOYSA-N,CS(=O)(=O)N1CCN(CC1)c2ccc3nncn3n2
6YYP,Q1H,non-polymer,281.233,QYVPLFHAOLRMBY-UHFFFAOYSA-N,c1cc(oc1)Cn2c3ccc(cc3nc2N)C(F)(F)F
6YYQ,Q1Q,non-polymer,225.289,DBOFAIZAMCFPNL-GFCCVEGCSA-N,c1ccc(cc1)c2ncc3c(n2)CC[C@H](C3)N
6YYR,Q1N,non-polymer,477.537,RJJWMSGSKPHRAN-NEEXXPDWSA-N,[H]/N=C\CNC(=O)[C@H](CS(=O)(=O)N1CCN(CC1)c2ccccn2)NC(=O)Cc3cc(no3)C
8PI3,CD,NON-POLYMER,112.411,WLZRMCYVCSSEQC-UHFFFAOYSA-N,[Cd+2]
8RND,PGE,NON-POLYMER,150.173,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C(COCCOCCO)O
9GJ2,KH0,non-polymer,595.687,FRACPXUHUTXLCX-LFBFJMOVSA-N,CC(C)(C)OC(=O)NC1=CC=CN(C1=O)[C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@@H](C(=O)NCc4ccccc4)O
6AL5,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
4PWY,SAH,non-polymer,384.411,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
4XEM,A5A,NON-POLYMER,417.398,CWWYMWDIYBJVLP-YTMOPEAISA-N,C[C@@H](C(=O)NS(=O)(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O)N
4XEO,A5A,NON-POLYMER,417.398,CWWYMWDIYBJVLP-YTMOPEAISA-N,C[C@@H](C(=O)NS(=O)(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O)N
5KNN,A5A,NON-POLYMER,417.398,CWWYMWDIYBJVLP-YTMOPEAISA-N,C[C@@H](C(=O)NS(=O)(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O)N
5V59,8X1,NON-POLYMER,429.408,DQFRXHHGQUUTOL-XLZJSAHRSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COS(=O)(=O)NC(=O)[C@@H]4CCN4)O)O)N
4DXR,DMU,D-SACCHARIDE,482.562,WOQQAWHSKSSAGF-WXFJLFHKSA-N,CCCCCCCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O
6R15,EPE,NON-POLYMER,238.305,JKMHFZQWWAIEOD-UHFFFAOYSA-N,C1CN(CCN1CCO)CCS(=O)(=O)O
1JMT,HEZ,NON-POLYMER,118.174,XXMIOPMDWAUFGU-UHFFFAOYSA-N,C(CCCO)CCO
6BTY,O4B,non-polymer,264.315,XEZNGIUYQVAUSS-UHFFFAOYSA-N,C1COCCOCCOCCOCCOCCO1
6BTZ,O4B,non-polymer,264.315,XEZNGIUYQVAUSS-UHFFFAOYSA-N,C1COCCOCCOCCOCCOCCO1
6BU0,IHP,NON-POLYMER,660.035,IMQLKJBTEOYOSI-GPIVLXJGSA-N,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O
3MUP,SMK,NON-POLYMER,505.652,KQHWCFZCUNTTCW-VEGWMBEDSA-N,CC[C@@H](C(=O)N[C@H]1[C@H](CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c3ccccc3)c4ccccc4)CCN)N
3OZ1,BMB,NON-POLYMER,609.801,NVNDSZWHCFDEAR-UCDLYESDSA-N,CC[C@@H](C(=O)N[C@H]1[C@H](CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c3ccccc3)c4ccccc4)CCNCc5ccccc5)NC
4EB9,0O6,NON-POLYMER,1181.473,XKEIDWZKJDOBEL-OKDMWEIPSA-N,CC[C@@H](C(=O)N[C@H]1[C@H](CC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H](c3ccccc3)c4cn(nn4)CCCCc5ccc(cc5)CCCCn6cc(nn6)[C@H](c7ccccc7)NC(=O)[C@@H]8CC[C@H]9N8C(=O)[C@H]([C@H](CC9)CO)NC(=O)[C@H](CC)NC)CO)NC
4HY4,1BG,NON-POLYMER,523.71,STMKHYWFPMLFAV-PWZZVKMOSA-N,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCCc5c4cccc5)NC
4HY5,1AQ,NON-POLYMER,605.716,WQLHYSFOEZZZDD-QAPMSZJWSA-N,CCO[C@@H]1C[C@@H]2CN([C@@H](CN2C1)C(=O)N[C@@H]3CCOc4c3cccc4)C(=O)[C@H](C5CCC(CC5)(F)F)NC(=O)[C@H](C)NC
4KMN,436,NON-POLYMER,806.941,PKWRMUKBEYJEIX-MNBKFCNDSA-N,CC[C@H](C(=O)N1C[C@H](C[C@H]1Cc2c3ccc(cc3[nH]c2c4c(c5ccc(cc5[nH]4)F)C[C@@H]6C[C@@H](CN6C(=O)[C@H](CC)NC(=O)[C@H](C)NC)O)F)O)NC(=O)[C@H](C)NC
4LGE,1Y0,PEPTIDE-LIKE,537.694,OGTGKCOHYGILPQ-BBAYRLSSSA-N,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3C[C@@H]4C[C@@H]4N3C[C@H]2C(=O)N[C@@H]5CCOc6c5cccc6)NC
4LGU,1YH,peptide-like,525.683,GIAUJOMDUOPYLU-XFCBJTKFSA-N,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCOc5c4cccc5)NC
4MTI,2DX,NON-POLYMER,539.709,MPXBKLQSQUXEDB-DPURIWRLSA-N,CC[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCOc5c4cccc5)NC
4MU7,2DY,NON-POLYMER,587.752,TYXHMZBEDPKUQY-HDFVOGAFSA-N,CC[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@@H]3Cc4ccccc4N3C[C@H]2C(=O)N[C@@H]5CCOc6c5cccc6)NC
5M6N,7H9,NON-POLYMER,510.667,XIQKDUKFFKQZAO-DNRQZRRGSA-O,C[C@@H]1CN([C@H](C[NH2+]1)CN2CCOC[C@H]2C)CC(=O)N3CC(c4c3cc(cn4)Cc5ccc(cc5)F)(C)C
6EXW,C3K,NON-POLYMER,469.577,JUEBKGOOCOQQTH-ZFVOUSBOSA-N,CCC(=O)NC[C@H]1CC[C@H]2C=C[C@H](N2C(=O)[C@H]1NC(=O)[C@H](C)NC)C(=O)NCc3ccccc3
6W74,TKY,non-polymer,1180.341,ZYNKGHHFEDYPKB-HQBWEIPVSA-N,C[C@@H](C(=O)N[C@H](C(=O)N1Cc2cc(ccc2C[C@H]1C(=O)N[C@@H]3CCCc4c3cccc4)OCCOCCOCCOCCOCCOC(=O)N5CCC[C@H](C5)n6c(c(c(n6)c7ccc(cc7)Oc8ccc(cc8F)F)C(=O)N)N)C(C)(C)C)NC
6W7O,TL7,non-polymer,1082.202,PTEVOZUKHQQUNI-DLUJOBAXSA-N,C[C@@H](C(=O)N[C@H](C(=O)N1Cc2cc(ccc2C[C@H]1C(=O)N[C@@H]3CCCc4c3cccc4)OCc5cnc(cn5)COC(=O)N6CCC[C@H](C6)n7c(c(c(n7)c8ccc(cc8)Oc9ccc(cc9F)F)C(=O)N)N)C(C)(C)C)NC
6W8I,TKY,non-polymer,1180.341,ZYNKGHHFEDYPKB-HQBWEIPVSA-N,C[C@@H](C(=O)N[C@H](C(=O)N1Cc2cc(ccc2C[C@H]1C(=O)N[C@@H]3CCCc4c3cccc4)OCCOCCOCCOCCOCCOC(=O)N5CCC[C@H](C5)n6c(c(c(n6)c7ccc(cc7)Oc8ccc(cc8F)F)C(=O)N)N)C(C)(C)C)NC
7TRM,IUN,non-polymer,500.629,UFPFGVNKHCLJJO-SSKFGXFMSA-N,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2c3nc(cs3)C(=O)c4ccc(cc4)F)NC
8DSF,TO0,non-polymer,1106.363,TVZVBEZZTQUFMH-HRIQDGSKSA-N,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H](C[C@H]2C(=O)N[C@@H]3CCCc4c3cccc4)NC(=O)COCCN5CCN(CC5)C/C=C/C(=O)N6CCC[C@H](C6)n7c8c(c(n7)c9ccc(cc9)Oc1ccccc1)c(ncn8)N)NC
8DSO,TOO,non-polymer,1108.379,MKXQZCQDUWOBHO-HQIJTTTJSA-N,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H](C[C@H]2C(=O)N[C@@H]3CCCc4c3cccc4)NC(=O)COCCN5CCN(CC5)CCCC(=O)N6CCC[C@H](C6)n7c8c(c(n7)c9ccc(cc9)Oc1ccccc1)c(ncn8)N)NC
5O5E,9LH,NON-POLYMER,830.916,MEYZYGMYMLNUHJ-DIRMKAHISA-N,CC(C)CCCCCCCCC/C=C/C(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)C[C@H]([C@@H]3[C@H]([C@H]([C@@H](O3)N4C=CC(=O)NC4=O)O)O)O)O)O
6BW5,TUM,NON-POLYMER,816.889,YJQCOFNZVFGCAF-DCSBULBVSA-N,CC(C)CCCCCCCCC=CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)C[C@H]([C@@H]3[C@H]([C@H]([C@@H](O3)N4C=CC(=O)NC4=O)O)O)O)O)O
6BW6,TUM,NON-POLYMER,816.889,YJQCOFNZVFGCAF-DCSBULBVSA-N,CC(C)CCCCCCCCC=CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)C[C@H]([C@@H]3[C@H]([C@H]([C@@H](O3)N4C=CC(=O)NC4=O)O)O)O)O)O
6FM9,P6L,NON-POLYMER,746.991,WLVNRDXLPAAELE-GDRYEXQRSA-N,CCCCCCCCCC=CCCCCCCC(=O)OC[C@@H](CO[P@](=O)(O)OC[C@@H](CO)O)OC(=O)CCCCC=CCCCCCCCCC
6FWZ,P6L,NON-POLYMER,746.991,WLVNRDXLPAAELE-GDRYEXQRSA-N,CCCCCCCCCC=CCCCCCCC(=O)OC[C@@H](CO[P@](=O)(O)OC[C@@H](CO)O)OC(=O)CCCCC=CCCCCCCCCC
6PY1,A2G,"D-saccharide, alpha linking",221.208,OVRNDRQMDRJTHS-CBQIKETKSA-N,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1O)CO)O)O
6W12,A2G,"D-saccharide, alpha linking",221.208,OVRNDRQMDRJTHS-CBQIKETKSA-N,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1O)CO)O)O
6XIY,Q3M,non-polymer,249.327,ZYKRTEHWXBHGOU-SQQIUAQRSA-N,CC(=O)N[C@H]1[C@H](C[C@@H]([C@@H]([C@@H]1O)O)CO)SC
6DLF,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7MQ8,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
7MQ9,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
1JPY,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
3JVF,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5NAN,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6HGO,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6PPG,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
8RUU,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5VGR,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
6XJO,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8ROM,FAD,NON-POLYMER,785.55,VWWQXMAJTJZDQX-UYBVJOGSSA-N,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
4AF3,VX6,NON-POLYMER,464.586,GCIKSSRWRFVXBI-UHFFFAOYSA-N,Cc1cc([nH]n1)Nc2cc(nc(n2)Sc3ccc(cc3)NC(=O)C4CC4)N5CCN(CC5)C
1B0F,SEI,NON-POLYMER,632.619,XQAMVCHQGHAELT-FKBYEOEOSA-N,CC(C)[C@@H](C(=O)C(C(F)(F)F)(F)F)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)NC(=O)c2ccc(cc2)C(=O)N3CCOCC3
1H1B,151,NON-POLYMER,442.53,PWBJTGRBTWYVSH-XOKHGSTOSA-N,CC(C)[C@@H]([C@H]1[C@@H](CCN1C(=O)c2coc(n2)CN3CCCC3)NS(=O)(=O)C)C(=O)O
2RG3,EPE,NON-POLYMER,238.305,JKMHFZQWWAIEOD-UHFFFAOYSA-N,C1CN(CCN1CCO)CCS(=O)(=O)O
3Q76,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
3Q77,2HY,NON-POLYMER,445.391,XERLAFZWYABQAT-LJQANCHMSA-N,CC1=C([C@H](NC(=O)N1c2cccc(c2)C(F)(F)F)c3ccc(cc3)C#N)C(=O)OCCO
5A09,JJD,NON-POLYMER,457.402,RRKQYMJDNSVFCG-OAQYLSRUSA-N,CC1=C([C@H](N(C(=O)N1c2cccc(c2)C(F)(F)F)CC(=O)O)c3ccc(cc3)C#N)C(=O)C
5A0A,JJS,non-polymer,400.354,PGIVGIFOWOVINL-GOSISDBHSA-N,CC1=C([C@H](NC(=O)N1c2cccc(c2)C(F)(F)F)c3ccc(nc3)C#N)C(=O)C
5A0B,JJX,non-polymer,550.575,MJSBQGLWAKMDDF-HHHXNRCGSA-N,CC1=C([C@H](N(C(=O)N1c2cccc(c2)C(F)(F)F)CC(=O)N3CCN(CC3)C(C)C)c4ccc(cc4)C#N)C#N
5A0C,JJV,non-polymer,460.429,WQASVWJQEKONLG-LJQANCHMSA-N,CC1=C([C@H](NC(=O)N1c2cccc(c2)C(F)(F)F)c3ccc(cc3S(=O)(=O)C)C#N)C#N
5A8X,IUY,NON-POLYMER,453.436,JHIVXCHUXFMPOR-OAQYLSRUSA-O,CCOC(=O)C1=C(N(c2[nH]cc[n+]2[C@@H]1c3ccc(cc3)C#N)c4cccc(c4)C(F)(F)F)C
5A8Y,VBM,non-polymer,479.414,CBMCUAQNNUOHFF-LJQANCHMSA-N,CC1=C([C@H](N2C(=N/C(=N/C(=O)OC)/N2)N1c3cccc(c3)C(F)(F)F)c4ccc(cc4)C#N)C#N
5A8Z,IUL,NON-POLYMER,427.379,UPNMBPLODWPJQQ-GOSISDBHSA-N,CN1CC2=C([C@H](NC(=O)N2c3cccc(c3)C(F)(F)F)c4ccc(cc4)C#N)C(=O)N1
5ABW,WQQ,non-polymer,526.004,QYWSDDYRNPGJNA-UHFFFAOYSA-N,Cc1c(c(on1)C)C2=C(N(C(=O)C(=C2)C(=O)NCc3ccc(cc3)S(=O)(=O)C)c4cccc(c4)Cl)C
6E69,HVP,NON-POLYMER,240.229,AFQCDYWSMCQAJJ-UHFFFAOYSA-N,c1ccc(c(c1)S(=O)(=O)O)S(=O)(=O)F
6F5M,CQH,NON-POLYMER,479.591,NWLPQCZZJXMUOM-NRFANRHFSA-N,CCCc1ccccc1NC(=O)[C@H](CC(C)C)NC(=O)c2ccc(cc2)CC3=[S+]C(=O)N=C3[O-]
6SMA,LKK,NON-POLYMER,445.331,XOALJRIEKUWYNB-UHFFFAOYSA-N,CCC(CC)(C(=O)NCc1cn(nn1)Cc2ccc(cc2)Br)S(=O)(=O)O
7CBK,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
8D4U,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
8G26,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
9ASX,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
9ATK,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5DIF,GNP,NON-POLYMER,522.196,UQABYHGXWYXDTK-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N=C(NC2=O)N
1IYH,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
1IYI,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
1V40,O16,NON-POLYMER,466.495,BEIGFKLRGRRJJA-JLHYYAGUSA-O,c1ccc(cc1)\C=C\c2nn([n+](n2)c3ccc4c(c3)C(=O)NNC4=O)c5nc6ccccc6s5
2CVD,HQL,NON-POLYMER,377.483,TZQGXAHOROZEKN-UHFFFAOYSA-N,c1ccc(cc1)C(c2ccccc2)OC3CCN(CC3)CCCc4[nH]nnn4
2VCQ,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
2VCW,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
2VCX,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
2VCZ,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
2VD0,D27,non-polymer,327.331,NZHGWWWHIYHZNX-CSKARUKUSA-N,COc1ccc(cc1OC)\C=C\C(=O)Nc2ccccc2C(=O)O
2VD1,D28,non-polymer,344.36,LKZZDHKJFDTYCH-UHFFFAOYSA-N,Cc1cc(ccc1F)c2csc(n2)Nc3ccc(c(c3)O)C(=O)O
3EE2,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
3KXO,KXO,NON-POLYMER,381.367,LPUCBGGXXIUBAZ-UHFFFAOYSA-N,c1cc(cc(c1)F)c2ccc(cn2)C(=O)NC3CCN(CC3)CC(F)(F)F
3VI5,M4M,NON-POLYMER,473.479,RRARWTAYDLOASH-UHFFFAOYSA-N,c1ccc2c(c1)C(=O)c3c(cc(c(c3C2=O)N)S(=O)(=O)O)Nc4ccc(cc4)S(=O)(=O)N
3VI7,CBD,NON-POLYMER,774.157,YKCWQPZFAFZLBI-UHFFFAOYSA-N,c1ccc2c(c1)C(=O)c3c(cc(c(c3C2=O)N)S(=O)(=O)O)Nc4ccc(c(c4)S(=O)(=O)O)Nc5nc(nc(n5)Cl)Nc6ccccc6S(=O)(=O)O
4EC0,7PQ,NON-POLYMER,389.49,LJXMOYXCVXIDDM-UHFFFAOYSA-N,c1ccc2c(c1)ccc(c2c3ccc(cc3)C(=O)NCCN4CCOCC4)CN
4EDY,9PQ,NON-POLYMER,390.475,QFHPEAOPPKNNMS-UHFFFAOYSA-N,c1ccc2c(c1)ccc(c2c3ccc(cc3)C(=O)NCCN4CCOCC4)CO
4EDZ,0O5,NON-POLYMER,375.464,TUUADNJAZQZKLA-UHFFFAOYSA-N,Cc1cc2ccccc2c(n1)c3ccc(cc3)C(=O)NCCN4CCOCC4
4EE0,0O4,NON-POLYMER,361.437,JZHDIGBWZULPFR-UHFFFAOYSA-N,c1ccc2c(c1)ccnc2c3ccc(cc3)C(=O)NCCN4CCOCC4
5AIS,CWC,NON-POLYMER,322.404,QVBOWRMZONBBIK-UHFFFAOYSA-N,CN(C)CCCC(=O)Nc1cc(cnc1)c2cccc3c2cc[nH]3
5AIV,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
5AIX,KRX,NON-POLYMER,393.403,KJXMFUFGGQJXRP-UHFFFAOYSA-N,COc1cccc(c1)c2ccc(cn2)C(=O)NC3CCN(CC3)CC(F)(F)F
5YWE,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
5YWX,93C,NON-POLYMER,359.381,MYYXEGDPWAHVAZ-UHFFFAOYSA-N,c1ccnc(c1)c2ncc(cn2)C(=O)Nc3ccc(cc3)N4CCCC4=O
5YX1,UX4,NON-POLYMER,447.551,XBHQVTSPEFNYKC-CYBMUJFWSA-N,CCOC(=O)N1CCN(CC1)C(=O)Nc2c(c3c(s2)N=C4CC[C@H](CCN4C3=O)C)C
