@structureId,@chemicalID,@type,@molecularWeight,InChIKey,smiles
8HDP,CLR,NON-POLYMER,386.654,HVYWMOMLDIMFJA-DPAQBDIFSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
1UVQ,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
2WVI,PR,NON-POLYMER,140.908,WCWKKSOQLQEJTE-UHFFFAOYSA-N,[Pr+3]
6IIW,EPE,NON-POLYMER,238.305,JKMHFZQWWAIEOD-UHFFFAOYSA-N,C1CN(CCN1CCO)CCS(=O)(=O)O
8PIF,YW6,non-polymer,126.11,UUUYAVXPERPSAI-UHFFFAOYSA-N,c1cocc1CC(=O)O
8SGE,ZWS,non-polymer,459.492,XFTKAVIYFGOXSI-OAHLLOKOSA-N,CC[C@@H](C)C1=CC2=C(CN(CC2)C(=O)OCCOC)N(C1=O)C3=CN(C(=O)C=C3)CC(=O)O
8UXS,XU8,non-polymer,376.473,HCTZVVOCYIXIAH-UHFFFAOYSA-N,CC(C)(C)c1ccc(cc1)CSCC(=O)NCc2cn(nn2)CC(=O)O
4OZ1,LYS,L-PEPTIDE LINKING,147.195,KDXKERNSBIXSRK-YFKPBYRVSA-O,C(CC[NH3+])C[C@@H](C(=O)O)N
6PAI,O6M,NON-POLYMER,336.368,LWGUASZLXHYWIV-UHFFFAOYSA-N,Cc1ccc(c2c1c(c[nH]2)C#N)NS(=O)(=O)c3cccc(c3)C#N
6Q0R,O6M,NON-POLYMER,336.368,LWGUASZLXHYWIV-UHFFFAOYSA-N,Cc1ccc(c2c1c(c[nH]2)C#N)NS(=O)(=O)c3cccc(c3)C#N
6Q0V,P7M,NON-POLYMER,415.11,WWONFUQGBVOKOF-UHFFFAOYSA-N,c1cc(c(cc1Cl)Cl)C(=O)NS(=O)(=O)c2ccc(s2)Br
6Q0W,EF6,NON-POLYMER,385.846,SETFNECMODOHTO-UHFFFAOYSA-N,c1cc2c(c[nH]c2c(c1)NS(=O)(=O)c3ccc(cc3)S(=O)(=O)N)Cl
6SJ7,EF6,NON-POLYMER,385.846,SETFNECMODOHTO-UHFFFAOYSA-N,c1cc2c(c[nH]c2c(c1)NS(=O)(=O)c3ccc(cc3)S(=O)(=O)N)Cl
6UD7,EF6,NON-POLYMER,385.846,SETFNECMODOHTO-UHFFFAOYSA-N,c1cc2c(c[nH]c2c(c1)NS(=O)(=O)c3ccc(cc3)S(=O)(=O)N)Cl
6UE5,Q5J,NON-POLYMER,340.4,YYJILEGPDDMZAV-UHFFFAOYSA-N,Cc1ccc(c2c1c(c[nH]2)C#N)NS(=O)(=O)c3ccc(cc3)CN
5LKS,3HE,NON-POLYMER,281.347,YPHMISFOHDHNIV-FSZOTQKASA-N,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C
6OLE,MVM,NON-POLYMER,433.894,FDTXHWQFIXYHCL-QGZVFWFLSA-N,c1cc2c(nc1)n(nn2)c3ccc(cc3)C(=O)N(c4c(cccn4)Cl)[C@@H]5CCCNC5
6OLF,MVM,NON-POLYMER,433.894,FDTXHWQFIXYHCL-QGZVFWFLSA-N,c1cc2c(nc1)n(nn2)c3ccc(cc3)C(=O)N(c4c(cccn4)Cl)[C@@H]5CCCNC5
6OLG,MVM,NON-POLYMER,433.894,FDTXHWQFIXYHCL-QGZVFWFLSA-N,c1cc2c(nc1)n(nn2)c3ccc(cc3)C(=O)N(c4c(cccn4)Cl)[C@@H]5CCCNC5
6OLI,MVM,NON-POLYMER,433.894,FDTXHWQFIXYHCL-QGZVFWFLSA-N,c1cc2c(nc1)n(nn2)c3ccc(cc3)C(=O)N(c4c(cccn4)Cl)[C@@H]5CCCNC5
6OLZ,MVM,NON-POLYMER,433.894,FDTXHWQFIXYHCL-QGZVFWFLSA-N,c1cc2c(nc1)n(nn2)c3ccc(cc3)C(=O)N(c4c(cccn4)Cl)[C@@H]5CCCNC5
6OM0,MVM,NON-POLYMER,433.894,FDTXHWQFIXYHCL-QGZVFWFLSA-N,c1cc2c(nc1)n(nn2)c3ccc(cc3)C(=O)N(c4c(cccn4)Cl)[C@@H]5CCCNC5
6OM7,MVM,NON-POLYMER,433.894,FDTXHWQFIXYHCL-QGZVFWFLSA-N,c1cc2c(nc1)n(nn2)c3ccc(cc3)C(=O)N(c4c(cccn4)Cl)[C@@H]5CCCNC5
6QZP,HMT,NON-POLYMER,545.621,HYFHYPWGAURHIV-JFIAXGOJSA-N,CC(C)(CCC[C@@](CC(=O)OC)(C(=O)O[C@H]1[C@H]2c3cc4c(cc3CC[N@@]5[C@@]2(CCC5)C=C1OC)OCO4)O)O
6Y0G,3HE,NON-POLYMER,281.347,YPHMISFOHDHNIV-FSZOTQKASA-N,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C
6Y2L,3HE,NON-POLYMER,281.347,YPHMISFOHDHNIV-FSZOTQKASA-N,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C
6Y6X,OCW,non-polymer,486.425,QSPIPUXWSNFXCK-AGILITTLSA-N,Cc1c2c(cc3c(c2O)C(=O)[C@@]4(C(=O)C=C([C@H]([C@@]4(C3=O)O)O)OC)OC)cc(c1C(=O)OC)OC
6ZME,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
8A3D,HMT,NON-POLYMER,545.621,HYFHYPWGAURHIV-JFIAXGOJSA-N,CC(C)(CCC[C@@](CC(=O)OC)(C(=O)O[C@H]1[C@H]2c3cc4c(cc3CC[N@@]5[C@@]2(CCC5)C=C1OC)OCO4)O)O
8FKZ,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8FL2,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8FL3,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8FL4,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8FL6,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8FL7,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8FL9,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8FLA,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8FLB,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8FLC,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8G5Y,3H3,NON-POLYMER,457.559,OYOKHBHOTQDIPM-UGGBQLGDSA-N,C[C@H]1/C=C/C=C\CC/C=C/C(=O)O[C@H]1/C(=C/[C@H](C)C(=O)C[C@@H](CC2CC(=O)NC(=O)C2)O)/C
8G5Z,ZIY,non-polymer,1110.339,UUSZLLQJYRSZIS-LXNNNBEUSA-N,CC[C@H](C)[C@@H]1C(CC(=O)O[C@H](C(=O)[C@@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]3CCCN3C(=O)C(=O)C)C)Cc4ccc(cc4)OC)C)CC(C)C)C)C(C)C)O
8G60,ZIY,non-polymer,1110.339,UUSZLLQJYRSZIS-LXNNNBEUSA-N,CC[C@H](C)[C@@H]1C(CC(=O)O[C@H](C(=O)[C@@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]3CCCN3C(=O)C(=O)C)C)Cc4ccc(cc4)OC)C)CC(C)C)C)C(C)C)O
8G61,3H3,NON-POLYMER,457.559,OYOKHBHOTQDIPM-UGGBQLGDSA-N,C[C@H]1/C=C/C=C\CC/C=C/C(=O)O[C@H]1/C(=C/[C@H](C)C(=O)C[C@@H](CC2CC(=O)NC(=O)C2)O)/C
8G6J,YRB,non-polymer,794.033,XAVQUYSPPUHEAK-ASAMJPPOSA-N,CC[C@H](C)C[C@H]1C(=O)N([C@H](C(=O)N2CCCC[C@@H]2C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H](C(C)C)O)C)C)C)[C@@H](C)CC)[C@@H](C(C)C)O)C)C
8GLP,3H3,NON-POLYMER,457.559,OYOKHBHOTQDIPM-UGGBQLGDSA-N,C[C@H]1/C=C/C=C\CC/C=C/C(=O)O[C@H]1/C(=C/[C@H](C)C(=O)C[C@@H](CC2CC(=O)NC(=O)C2)O)/C
8IDT,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8IDY,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8IFD,84D,NON-POLYMER,451.515,JJCQSGDBDPYCEO-XVZSLQNASA-N,C1C[C@H]([C@H](O[C@@H]1CN)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N)N)N
8IFE,84G,NON-POLYMER,552.619,MKKYBZZTJQGVCD-XTCKQBCOSA-N,C1C[C@H]([C@H](O[C@@H]1CN)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)NC(=O)[C@H](CCN)O)N)N
8INE,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8INF,GDP,RNA LINKING,443.201,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8INK,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8IPD,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8IPX,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8IPY,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8IR1,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8IR3,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
8JDK,MAN,"D-saccharide, alpha linking",180.156,WQZGKKKJIJFFOK-PQMKYFCFSA-N,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)O
8JDL,GAL,"D-saccharide, beta linking",180.156,WQZGKKKJIJFFOK-FPRJBGLDSA-N,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
8JDM,GAL,"D-saccharide, beta linking",180.156,WQZGKKKJIJFFOK-FPRJBGLDSA-N,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
8K2C,T1C,NON-POLYMER,587.665,FPZLLRFZJZRHSY-HJYUBDRYSA-P,CC(C)(C)NCC(=O)Nc1cc(c2c(c1O)C(=O)C3=C([C@]4([C@@H](C[C@@H]3C2)[C@@H](C(=C(C4=O)C(=O)N)O)[NH+](C)C)O)O)[NH+](C)C
8QOI,SPD,NON-POLYMER,145.246,ATHGHQPFGPMSJY-UHFFFAOYSA-N,C(CCNCCCN)CN
8XSX,T1C,NON-POLYMER,587.665,FPZLLRFZJZRHSY-HJYUBDRYSA-P,CC(C)(C)NCC(=O)Nc1cc(c2c(c1O)C(=O)C3=C([C@]4([C@@H](C[C@@H]3C2)[C@@H](C(=C(C4=O)C(=O)N)O)[NH+](C)C)O)O)[NH+](C)C
8XSY,T1C,NON-POLYMER,587.665,FPZLLRFZJZRHSY-HJYUBDRYSA-P,CC(C)(C)NCC(=O)Nc1cc(c2c(c1O)C(=O)C3=C([C@]4([C@@H](C[C@@H]3C2)[C@@H](C(=C(C4=O)C(=O)N)O)[NH+](C)C)O)O)[NH+](C)C
8XSZ,T1C,NON-POLYMER,587.665,FPZLLRFZJZRHSY-HJYUBDRYSA-P,CC(C)(C)NCC(=O)Nc1cc(c2c(c1O)C(=O)C3=C([C@]4([C@@H](C[C@@H]3C2)[C@@H](C(=C(C4=O)C(=O)N)O)[NH+](C)C)O)O)[NH+](C)C
8YOO,T1C,NON-POLYMER,587.665,FPZLLRFZJZRHSY-HJYUBDRYSA-P,CC(C)(C)NCC(=O)Nc1cc(c2c(c1O)C(=O)C3=C([C@]4([C@@H](C[C@@H]3C2)[C@@H](C(=C(C4=O)C(=O)N)O)[NH+](C)C)O)O)[NH+](C)C
9FQ0,IHP,NON-POLYMER,660.035,IMQLKJBTEOYOSI-GPIVLXJGSA-N,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O
8ANY,NAD,NON-POLYMER,663.425,BAWFJGJZGIEFAR-NNYOXOHSSA-N,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)([O-])O[P@@](=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
4ISL,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
4ISN,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
4ISO,GSH,NON-POLYMER,307.323,RWSXRVCMGQZWBV-WDSKDSINSA-N,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
4GQB,0XU,NON-POLYMER,379.371,YNKCTZQHSHSLNN-XVIGKWCNSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H](/C(=C\[C@H](CC[C@@H](C(=O)O)N)N)/O3)O)O)N
4X60,3XV,NON-POLYMER,383.444,ZKXZLIFRWWKZRY-KRWDZBQOSA-N,c1ccc2c(c1)CCN(C2)C[C@H](CNC(=O)c3cc(ncn3)NC4COC4)O
4X61,SAM,NON-POLYMER,398.437,MEFKEPWMEQBLKI-FCKMPRQPSA-N,C[S@@+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
4X63,SAH,non-polymer,384.411,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
5C9Z,SFG,NON-POLYMER,381.387,LMXOHSDXUQEUSF-YECHIGJVSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N
5EMJ,5QJ,NON-POLYMER,413.515,PNOIRPBZBNYURC-QFIPXVFZSA-N,Cn1cnc2c1cc(cc2)c3ccnc(c3)NC[C@@H](CN4CCc5ccccc5C4)O
5EMK,5QH,NON-POLYMER,387.474,IQOXVADYZAROMQ-QFIPXVFZSA-N,c1ccc2c(c1)CCN(C2)C[C@H](CNC(=O)c3cccc(c3)c4ccccn4)O
5EML,SAM,NON-POLYMER,398.437,MEFKEPWMEQBLKI-FCKMPRQPSA-N,C[S@@+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
5EMM,5QL,NON-POLYMER,409.521,LAWDUEFJOJENIJ-QHCPKHFHSA-N,c1ccc2c(c1)CCN(C2)C[C@H](CNC(=O)c3cccc(c3)NC4CCOCC4)O
5FA5,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
6CKC,F5J,NON-POLYMER,342.349,WWOOWAHTEXIWBO-QFRSUPTLSA-N,c1ccc(cc1)[C@H]([C@@H]2[C@H]([C@H]([C@@H](O2)n3ccc4c3ncnc4N)O)O)O
6K1S,CUX,NON-POLYMER,418.831,XDGPGIJAAMLWOB-PPLBCVRQSA-N,c1cc(ccc1[C@H]([C@@H]2[C@H]([C@H]([C@@H](O2)n3ccc4c3ncnc4NCC=O)O)O)O)Cl
6RLL,K8H,NON-POLYMER,388.464,RERIOYBALRXMSF-ATNYBXOESA-N,c1cn(c2c1c(ncn2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CN4CCCC45CCNCC5)O)O
6RLQ,K8N,NON-POLYMER,483.361,DBSMLQTUDJVICQ-CJODITQLSA-N,c1cc2cc(c(nc2cc1CC[C@H]3C[C@H]([C@@H]([C@@H]3O)O)n4ccc5c4ncnc5N)N)Br
6UXX,QL1,non-polymer,353.458,BGCGXOOJJMGOQV-JQGYYDNOSA-N,CN1C(=O)[C@](N=C1N)(c2ccc(cc2)OC)C34CC5CC(C3)CC(C5)C4
6UXY,QKY,non-polymer,299.411,MVFBZVZUDDWALG-GOSISDBHSA-N,CN1C(=O)[C@@](N=C1N)(CCC2CCCCC2)c3ccccc3
6V0N,SFG,NON-POLYMER,381.387,LMXOHSDXUQEUSF-YECHIGJVSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N
6V0O,SFG,NON-POLYMER,381.387,LMXOHSDXUQEUSF-YECHIGJVSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N
6V0P,SFG,NON-POLYMER,381.387,LMXOHSDXUQEUSF-YECHIGJVSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N
7BO7,U6K,non-polymer,397.428,ZIYBQKLKBCWPQZ-AUENAHFOSA-N,c1cc2ccc(cc2nc1)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=C[C@@H]5[C@H]4NC=NC5N)O)O
7KIB,WFM,non-polymer,513.344,ZFKJNZBRQKSTDZ-OKLJIELZSA-N,c1cc(cc2c1cc(c(n2)N)Br)O[C@H]3CC[C@]4([C@@H]3O[C@H]([C@@H]4O)n5ccc6c5ncnc6N)O
7KIC,WFS,non-polymer,512.356,IXRBJOUYPQNPBC-UYIBTEFRSA-N,Cc1c2ccn(c2ncn1)[C@H]3[C@@H]([C@]4(CC[C@@H]([C@H]4O3)Oc5ccc6cc(c(nc6c5)N)Br)O)O
7KID,WFV,non-polymer,484.474,WPRNOFYKKDCQPH-KFDHBNDTSA-N,c1c(cc(c2c1nc(c(c2)F)N)F)C[C@@H]3CC[C@]4([C@@H]3C[C@H]([C@@H]4O)n5cc(c6c5ncnc6N)F)O
7L1G,SAM,NON-POLYMER,398.437,MEFKEPWMEQBLKI-FCKMPRQPSA-N,C[S@@+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
7M05,YJG,non-polymer,461.922,QSVMDCQPCZEUCR-UHFFFAOYSA-N,Cc1ccc(cc1S(=O)(=O)NCCc2ccccn2)NC(=O)CN3C(=O)C(=CC=N3)Cl
7MX7,ZR1,non-polymer,448.438,HBGHQRGHFNTSDP-DJABAAGCSA-N,Cc1c2ccn(c2ncn1)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)Oc4cc(c(c5c4CNCC5)F)C(F)F
7MXA,ZR4,non-polymer,394.785,GTCYWLXMJRCJNE-QFRSUPTLSA-N,c1cc(c(cc1[C@H]([C@@H]2[C@H]([C@H]([C@@H](O2)n3ccc4c3ncnc4N)O)O)O)F)Cl
7MXC,ADN,NON-POLYMER,267.241,OIRDTQYFTABQOQ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N
7MXG,ZR4,non-polymer,394.785,GTCYWLXMJRCJNE-QFRSUPTLSA-N,c1cc(c(cc1[C@H]([C@@H]2[C@H]([C@H]([C@@H](O2)n3ccc4c3ncnc4N)O)O)O)F)Cl
7MXN,ZR1,non-polymer,448.438,HBGHQRGHFNTSDP-DJABAAGCSA-N,Cc1c2ccn(c2ncn1)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)Oc4cc(c(c5c4CNCC5)F)C(F)F
7S0U,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
7S1P,SFG,NON-POLYMER,381.387,LMXOHSDXUQEUSF-YECHIGJVSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N
7S1Q,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
7S1R,85E,non-polymer,425.438,BPTYWAYMKBEXES-UHFFFAOYSA-O,Cn1c(c(cn1)c2ccc3c(c2)C(=NNC3=O)C[NH3+])c4c(cc5ccccc5c4C#N)F
7S1S,85K,non-polymer,465.887,BZKIOORWZAXIBA-UHFFFAOYSA-O,Cn1c(c(cn1)c2ccc3c(c2)C(=NNC3=O)C[NH3+])c4c(c(cc(c4F)Cl)OC5CC5)C#N
7SER,97L,non-polymer,412.467,RDTXSYQRBOBLFV-UHFFFAOYSA-N,Cn1c(c(cn1)c2ccc3c(c2)C(=NNC3=O)CN)c4c(c5ccccc5s4)C#N
7SES,97X,non-polymer,406.439,KRKVZAJFLCDWPU-UHFFFAOYSA-N,Cn1c(c(cn1)c2ccc3c(c2)C(=NNC3=O)CN)c4ccc5ccccc5c4C#N
7U30,LB3,non-polymer,404.371,JZKFSFVCJQMNFZ-TXXSDKCWSA-N,c1cc(c(cc1[C@H]2CCNc3nc4c(ncnc4n3[C@H]5[C@@H]([C@@H]([C@@H]2O5)O)O)N)F)F
7UOH,NXF,non-polymer,482.557,RXOUGZIIVASWRH-OAQYLSRUSA-N,Cn1c(c(cn1)c2cc(c3c(c2)C(=NNC3=O)CN)[C@H]4CCCO4)c5c(c6ccccc6s5)C#N
7UY1,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
7UYF,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
7ZUP,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
7ZUQ,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
7ZUU,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
7ZUY,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
7ZV2,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
7ZVL,MTA,NON-POLYMER,297.334,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
