@structureId,@chemicalID,@type,@molecularWeight,InChIKey,smiles
2OI0,283,NON-POLYMER,311.42,BLIQFUCBRCDFAI-ZDUSSCGKSA-N,CC#CCOc1ccc(cc1)S(=O)(=O)[N@]2CC[C@@H](C2)S
3B92,440,NON-POLYMER,284.394,CARKQNSZFCLNKM-UHFFFAOYSA-N,CC#CCOc1ccc(cc1)S(=O)(=O)CCCS
3E8R,615,NON-POLYMER,467.516,BKHGWMSYWJIRLD-LXFBAYGMSA-N,c1ccc(cc1)c2cc(c3ccccc3n2)COc4ccc(cc4)CC5(C[C@@H]5C(=O)NO)C(=O)N
3EDZ,550,NON-POLYMER,420.458,HJWMYFBKJRVWJY-YKSBVNFPSA-N,Cc1cc(c2ccccc2n1)COc3ccc(cc3)C[C@@]4(C[C@@H]4C(=O)NO)C(=O)OC
3EWJ,642,NON-POLYMER,464.512,BFZXMIUWGSTUAL-ZSOKXDGFSA-N,c1ccc(cc1)c2cc(c3ccccc3n2)COc4ccc(cc4)[C@@H]5C[C@@]6(C[C@@H]6C(=O)O)C(=O)N5
3G42,792,NON-POLYMER,426.485,SFVPXERGVLDWIS-OAQYLSRUSA-N,CC#CCOc1ccc(cc1)S(=O)(=O)N[C@H](Cc2c[nH]c3c2cc(cc3)C)C(=O)O
3KMC,403,NON-POLYMER,437.94,AZEKZZSSVLIPCQ-QZTJIDSGSA-N,c1ccc(c(c1)N2CCN(CC2)C(=O)[C@@H]([C@H](C(=O)NCCc3cccs3)O)O)Cl
3KME,INN,peptide-like,415.528,LMIQCBIEAHJAMZ-GZBFAFLISA-N,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC(C)C(=O)NCCN)C(C)(C)C
3L0T,INN,peptide-like,415.528,LMIQCBIEAHJAMZ-GZBFAFLISA-N,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC(C)C(=O)NCCN)C(C)(C)C
3L0V,724,NON-POLYMER,290.275,PIEMRKVLYXWKFP-CYBMUJFWSA-N,C[C@]1(C(=O)NC(=O)N1)CN2C(=O)c3cc(ccc3N2)OC
3LE9,727,NON-POLYMER,352.344,OXEVTLWXFDHNQD-SFHVURJKSA-N,COc1ccc2c(c1)C(=O)N(N2)C[C@@]3(C(=O)NC(=O)N3)c4ccccc4
3LEA,Z93,NON-POLYMER,427.432,IPWWTFLYEBQOPS-DEOSSOPVSA-O,COc1ccc2c(c1)C(=O)[N+](=C2)C[C@@]3(C(=O)NC(=O)N3)c4ccc(cc4)c5cccnc5
3LGP,50X,NON-POLYMER,607.044,JSNHRUZOJTYCCL-GMKZXUHWSA-N,c1ccc2c(c1)nc(n2Cc3ccc(s3)CNC(=O)[C@@H]([C@H](C(=O)N4CCC[C@@H]4c5cccc(c5)Cl)O)O)C(F)(F)F
3O64,786,NON-POLYMER,562.662,QFHBCQAIZQPRLF-SJFSSXKUSA-N,C[C@H](c1ccc(cc1)n2cccn2)NC(=O)[C@@H]([C@H](C(=O)N3CCC[C@@H]3c4c(sc(n4)NC)S(=O)(=O)C)O)O
3MJG,NDG,"D-saccharide, alpha linking",221.208,OVRNDRQMDRJTHS-PVFLNQBWSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O
1UWH,BAX,NON-POLYMER,464.825,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
1UWJ,BAX,NON-POLYMER,464.825,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
2FB8,215,NON-POLYMER,453.536,MLSAQOINCGAULQ-QLTSDVKISA-N,CN(C)CCOc1ccc(cc1)c2[nH]c(c(n2)c3ccc\4c(c3)CC/C4=N/O)c5ccncc5
3C4C,324,NON-POLYMER,413.826,YZDJQTHVDDOVHR-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)Cl)F
3D4Q,SM5,NON-POLYMER,373.451,KWEFZSZCLBHIEQ-YYADALCUSA-N,c1cc\2c(cc1c3cn(nc3c4ccncc4)C5CCNCC5)CC/C2=N\O
3IDP,L1E,NON-POLYMER,478.936,KKVYYGGCHJGEFJ-UHFFFAOYSA-N,Cc1ccc2c(c1Nc3c(cccn3)c4c5c(nc[nH]5)ncn4)ccnc2Nc6ccc(cc6)Cl
3II5,831,NON-POLYMER,515.529,AIWJVLQNYNCDSL-UHFFFAOYSA-N,CN(C)Cc1ccc(cc1)c2cnn3c2nccc3c4cccc(c4)NC(=O)c5cccc(c5)C(F)(F)F
3OG7,032,NON-POLYMER,489.922,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F
3PPJ,FOI,NON-POLYMER,337.329,JUENRCGOCJWDSD-NSHDSACASA-N,COC(=O)c1c(c2ccncc2o1)NC3C=CC4=C(C=CC4=C3)NO
3PPK,FNI,NON-POLYMER,397.386,AHLQDZCJPCLDJM-UHFFFAOYSA-N,c1cc2cc(ccc2c(c1)O)Nc3c4ccncc4oc3C(=O)Nc5ccncn5
3PRF,FP3,NON-POLYMER,338.748,XNYZWJDKGDUFBJ-UHFFFAOYSA-N,c1cnc(nc1)c2c(c3ccncc3o2)Nc4ccc(c(c4)O)Cl
3PRI,FP4,NON-POLYMER,386.407,SYIQWALXOCKNEW-UHFFFAOYSA-N,c1cc2c(c(c1)Nc3c4ccncc4oc3c5ncccn5)c(n[nH]2)CCCO
3PSB,SM6,NON-POLYMER,367.422,CROUIRAPWZHAFI-UHFFFAOYSA-N,CCOC(=O)c1c(c2ccncc2s1)NC3=CC4=CCC(=C4C=C3)NO
3PSD,SM7,NON-POLYMER,380.445,INSHJFDTYUIUOG-UHFFFAOYSA-N,c1cnccc1c2c(cn(n2)C3CCNCC3)C4=CC5=CC6=CN=NC6=C5C=C4
3Q4C,RSW,NON-POLYMER,558.935,LOEHCDRAMDJWEG-UHFFFAOYSA-L,Cc1cc2c3c(c4c5ccccc5n6c4c2[n+](c1)[Ru]678912([C@@H]4[C@H]7C8([C@H]9[C@H]1C24)C(=O)O)Cl)C(=O)NC3=O
3Q96,0NF,NON-POLYMER,538.561,NHVJQLRLGGPUJY-KRWDZBQOSA-N,CC(C)(c1cc(cc(c1)NC(=O)[C@H]2CCc3ccc(cc3C2)Oc4ccnc5c4CCC(=O)N5)C(F)(F)F)N
3SKC,BR2,NON-POLYMER,459.426,AJASXPMSFTXFNS-NSHDSACASA-N,COC1=NN=C2C1=CC(C=N2)NC(=O)c3c(ccc(c3F)NS(=O)(=O)c4ccccc4)F
3TV4,TV4,NON-POLYMER,449.27,OJZKGEWGLIEDBZ-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)Nc2cc(c(nc2)N)Br)F
3TV6,B0R,NON-POLYMER,425.41,PFHJLTOLXWXCJH-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)Nc2cc3c([nH]nc3nc2)OC)F
4CQE,CQE,non-polymer,627.7,WXOCHOSJBRDQIZ-UHFFFAOYSA-N,CC(=O)Nc1cc(ccn1)c2c(nc(s2)C3CCN(CC3)C4CC4)c5cccc(c5F)NS(=O)(=O)c6cc(ccc6F)F
4DBN,0JA,NON-POLYMER,547.988,MDPMAXSABUPRJI-UHFFFAOYSA-N,c1cc(c(c(c1)C2(CC2)C#N)Cl)C(=O)Nc3cc(ccc3F)Oc4ccc5c(n4)sc(n5)NC(=O)C6CC6
4E26,734,NON-POLYMER,351.786,SZEZEZHDZJZXEC-QGZVFWFLSA-N,c1ccnc(c1)N[C@@H](c2ccco2)c3cc(c4cccnc4c3O)Cl
4E4X,T1Q,NON-POLYMER,467.49,HCWAUGCXCGOSNN-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C2=Cc3cnc(nc3N(C2=O)C)NCCCO)F
4EHE,RI8,NON-POLYMER,427.449,WWRQXSNKYPVJOU-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)NC(=O)c2csc3c2ncnc3N)F
4EHG,RI9,NON-POLYMER,430.43,RFXIGXFNQUUTSZ-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)NC(=O)Nc2cc(ncn2)NCCO)F
4FC0,0T2,NON-POLYMER,579.045,BSBQPLUISHJULY-UHFFFAOYSA-N,CC(C)(C#N)Oc1cccc(c1Cl)C(=O)Nc2cc(ccc2F)N(C)c3ccc4c(n3)sc(n4)NC(=O)C5CC5
4FK3,325,NON-POLYMER,442.439,ILXJWLWSYAWJKZ-UHFFFAOYSA-N,CCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4cccnc4)F
4G9C,0WP,NON-POLYMER,490.462,BCTNUFBSYWOHHJ-UHFFFAOYSA-N,CC(C)(C#N)c1cccc(c1)C(=O)Nc2ccc(c(c2F)C(=O)Nc3cc4c([nH]nc4nc3)OC)F
4G9R,B1E,NON-POLYMER,451.52,ZGBGPEDJXCYQPH-UHFFFAOYSA-N,Cc1ccc(cc1Nc2ccc3c(c2)C(=O)N(C=N3)C)NC(=O)c4cccc(c4)C(C)(C)C#N
4H58,10Z,NON-POLYMER,385.462,UKKAXPVDQSQDFB-UHFFFAOYSA-N,COCCNCc1ccc(cc1)Nc2ncc3cc(ccc3n2)c4ccncc4
4JVG,B96,NON-POLYMER,527.657,MVCOAUNKQVWQHZ-UHFFFAOYSA-N,Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)Nc3ccc(c4c3cccc4)OCCN5CCOCC5
4KSP,1SU,NON-POLYMER,554.515,OJFKUJDRGJSAQB-UHFFFAOYSA-N,c1cc(cc(c1)C(F)(F)F)CC(=O)Nc2cc(ccc2F)Oc3ccc4c(c3C#N)sc(n4)NC(=O)C5CC5
4KSQ,1SW,NON-POLYMER,555.503,IIKOGUBERFKZGT-UHFFFAOYSA-N,c1cc(cc(c1)NC(=O)Nc2cc(ccc2F)Oc3ccc4c(c3C#N)sc(n4)NC(=O)C5CC5)C(F)(F)F
4MBJ,DFS,NON-POLYMER,395.384,CWDHWLRBSAIDBH-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)Nc2cc3c(nc2)nc[nH]3)F
4MNE,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
4MNF,29L,NON-POLYMER,334.372,DEZZLWQELQORIU-RELWKKBWSA-N,c1cc\2c(cc1c3cn(nc3c4ccncc4)CCO)CC/C2=N\O
4PP7,2VX,NON-POLYMER,422.449,WWMXFNLVPRQJSD-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)N(C)c2ccc3c(c2)C(=O)N(C=N3)C)F
4R5Y,3K3,NON-POLYMER,478.423,NGFFVZQXSRKHBM-FKBYEOEOSA-N,c1cc2c(cc1C(F)(F)F)nc([nH]2)[C@H]3[C@H]4[C@@H]3Oc5c4cc(cc5)Oc6ccnc7c6CCC(=O)N7
4RZV,032,NON-POLYMER,489.922,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F
4RZW,B1E,NON-POLYMER,451.52,ZGBGPEDJXCYQPH-UHFFFAOYSA-N,Cc1ccc(cc1Nc2ccc3c(c2)C(=O)N(C=N3)C)NC(=O)c4cccc(c4)C(C)(C)C#N
4WO5,324,NON-POLYMER,413.826,YZDJQTHVDDOVHR-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)Cl)F
4XV1,904,NON-POLYMER,512.532,DKNZQPXIIHLUHU-UHFFFAOYSA-N,CCN(C)S(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4cnc(nc4)C5CC5)F
4XV2,P06,NON-POLYMER,519.562,BFSMGDJOXZAERB-UHFFFAOYSA-N,CC(C)(C)c1nc(c(s1)c2ccnc(n2)N)c3cccc(c3F)NS(=O)(=O)c4c(cccc4F)F
4XV3,P02,NON-POLYMER,464.58,YBUJMZKTOUBMGW-UHFFFAOYSA-N,CCN(C)S(=O)(=O)Nc1cccc(c1F)c2c(sc(n2)C(C)(C)C)c3ccnc(n3)N
4XV9,1OO,NON-POLYMER,515.84,ZCHAHQLCHCQDFD-UHFFFAOYSA-N,c1cc(ccc1C(F)(F)F)S(=O)(=O)Nc2ccc(c(c2F)C(=O)c3c[nH]c4c3cc(cn4)Cl)F
4YHT,4EF,NON-POLYMER,422.889,LINMNMJCBXXKNC-UHFFFAOYSA-N,CNS(=O)(=O)c1ccc(c(c1)Nc2c3c(c[nH]c3ncn2)Cl)N4CCOCC4
5C9C,4Z5,NON-POLYMER,424.514,HHCBMISMPSAZBF-UHFFFAOYSA-N,Cc1cc(c(cc1c2cc3cnc(nc3nc2C)NC)NC(=O)NCCC(C)(C)C)F
5CSW,P06,NON-POLYMER,519.562,BFSMGDJOXZAERB-UHFFFAOYSA-N,CC(C)(C)c1nc(c(s1)c2ccnc(n2)N)c3cccc(c3F)NS(=O)(=O)c4c(cccc4F)F
5CSX,54J,NON-POLYMER,569.669,AEJACXAFHXBVHF-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)n2cc(c3c2ccc(n3)N(C)C4CCN(CC4)CC)c5cncnc5)F
5CT7,55J,NON-POLYMER,518.414,YABJJWZLRMPFSI-UHFFFAOYSA-N,Cn1c2ccc(cc2nc1Nc3ccc(cc3)C(F)(F)F)Oc4ccnc(c4)c5[nH]c(cn5)C(F)(F)F
5FD2,5XJ,NON-POLYMER,446.434,DFMZBEXLPWVTSV-UHFFFAOYSA-N,CN(C)S(=O)(=O)Nc1ccc(c(c1F)Nc2c(cccn2)c3c4c(nc[nH]4)ncn3)F
5HI2,BAX,NON-POLYMER,464.825,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
5HID,B1E,NON-POLYMER,451.52,ZGBGPEDJXCYQPH-UHFFFAOYSA-N,Cc1ccc(cc1Nc2ccc3c(c2)C(=O)N(C=N3)C)NC(=O)c4cccc(c4)C(C)(C)C#N
5HIE,P06,NON-POLYMER,519.562,BFSMGDJOXZAERB-UHFFFAOYSA-N,CC(C)(C)c1nc(c(s1)c2ccnc(n2)N)c3cccc(c3F)NS(=O)(=O)c4c(cccc4F)F
5ITA,6DC,NON-POLYMER,397.451,VBLJFIYCXZTIPN-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1cccc(c1C#N)Nc2ccc3c(c2)C(=O)N(C=N3)C
5J18,6FS,non-polymer,451.49,OWBFCJROIKNMGD-BQYQJAHWSA-N,COc1ccc(cc1NCC(=O)O)CS(=O)(=O)/C=C/c2c(cc(cc2OC)OC)OC
5J2R,6FS,non-polymer,451.49,OWBFCJROIKNMGD-BQYQJAHWSA-N,COc1ccc(cc1NCC(=O)O)CS(=O)(=O)/C=C/c2c(cc(cc2OC)OC)OC
5JRQ,6N9,non-polymer,485.503,WEEVBQHRUFJEAI-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)OC)F
5JSM,6NB,NON-POLYMER,1057.095,VESCTIQVMMXAQY-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)OCCOCCOCCOc5ccc(cc5)c6cc7c(c[nH]c7nc6)C(=O)c8c(ccc(c8F)NS(=O)(=O)CCC)F)F
5JT2,6NC,non-polymer,1067.093,XUDXUMMIEQQIQT-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)CNC(=O)COCC(=O)NCc5ccc(cc5)c6cc7c(c[nH]c7nc6)C(=O)c8c(ccc(c8F)NS(=O)(=O)CCC)F)F
5VAL,92D,NON-POLYMER,430.542,MVCIEOOXCBYSMB-UHFFFAOYSA-N,Cc1ccc(cc1c2cc(ncn2)N3CCOCC3)C(=O)Nc4cccc(c4)C(C)(C)C
5VAM,92J,NON-POLYMER,542.549,FYNMINFUAIDIFL-UHFFFAOYSA-N,Cc1c(cc(cn1)NC(=O)c2cccc(c2)C(F)(F)F)c3cc(c(nc3)OC4CCOCC4)N5CCOCC5
6B8U,8EN,NON-POLYMER,452.428,MRTHXFZEQBERDI-UHFFFAOYSA-N,Cc1ccc(cc1c2ccc3nc(cn3c2)NC(=O)C)NC(=O)c4cccc(c4)C(F)(F)F
6CAD,EU4,NON-POLYMER,472.464,OFBWCZMTFNTSHE-UHFFFAOYSA-N,CC(C)n1c2c(c(n1)C#Cc3cccc4c3cnc(c4)c5cccc(c5)C(F)(F)F)c(ncn2)N
6N0P,K81,NON-POLYMER,502.486,UEPXBTCUIIGYCY-UHFFFAOYSA-N,Cc1ccc(cc1c2cc(nc(c2)OCCO)N3CCOCC3)NC(=O)c4ccnc(c4)C(F)(F)F
6N0Q,K7S,NON-POLYMER,425.403,UUDBNZHNESYAMK-UHFFFAOYSA-N,Cc1ccc(cc1c2ccc3c(c2)NC(=O)N3C)NC(=O)c4cccc(c4)C(F)(F)F
6NSQ,KZP,NON-POLYMER,453.926,AZFFXPMHTGBCGM-UHFFFAOYSA-N,CCn1c2c(c(n1)C#Cc3c(ccc4c3ccnc4Nc5ccc(cc5)Cl)C)c(ncn2)N
6NYB,AGS,NON-POLYMER,523.247,NLTUCYMLOPLUHL-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N
6P3D,0LI,NON-POLYMER,532.559,PHXJVRSECIGDHY-UHFFFAOYSA-N,Cc1ccc(cc1C#Cc2cnc3n2nccc3)C(=O)Nc4ccc(c(c4)C(F)(F)F)CN5CCN(CC5)C
6P7G,E7M,NON-POLYMER,562.585,QSTONUKHARWXAU-UHFFFAOYSA-N,Cc1ccc(cc1C#Cc2cnc3n2nccc3)C(=O)Nc4ccc(c(c4)C(F)(F)F)CNCCN5CCOCC5
6PP9,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
6Q0J,AGS,NON-POLYMER,523.247,NLTUCYMLOPLUHL-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N
6Q0T,AGS,NON-POLYMER,523.247,NLTUCYMLOPLUHL-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N
6U2G,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
6U2H,29L,NON-POLYMER,334.372,DEZZLWQELQORIU-RELWKKBWSA-N,c1cc\2c(cc1c3cn(nc3c4ccncc4)CCO)CC/C2=N\O
6UUO,QH1,non-polymer,583.653,VAUBUHYXHFOSFJ-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(c(c1F)n2cc(c3c2ccc(n3)N(C)C4CCN(CC4)C(=O)C)c5cncnc5)F
6V2U,P06,NON-POLYMER,519.562,BFSMGDJOXZAERB-UHFFFAOYSA-N,CC(C)(C)c1nc(c(s1)c2ccnc(n2)N)c3cccc(c3F)NS(=O)(=O)c4c(cccc4F)F
6V2W,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
6V34,QOP,non-polymer,506.289,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,C[C@H](c1ncc(s1)C(=O)Nc2cc(c(cn2)Cl)C(F)(F)F)NC(=O)c3c(c(ncn3)N)Cl
6XFP,V1Y,non-polymer,478.929,KVCQTKNUUQOELD-UHFFFAOYSA-N,Cc1ccc2c(c1NC(=O)c3csc4c3ncnc4N)ccnc2Nc5cccc(c5F)Cl
6XLO,V5J,non-polymer,455.484,SXCTZLXYGLXXRY-UHFFFAOYSA-N,Cc1cc(c(cc1c2cc3c(nc2)C(=O)N(N=C3)C)NC(=O)c4cccc(c4)C(C)(C)C#N)F
7K0V,VQP,non-polymer,443.49,LERFSNRPSMKJCV-UHFFFAOYSA-N,Cc1cc(c(cc1Nc2ccc3c(c2F)C(=O)N(C=N3)C)NC(=O)NCCC(C)(C)C)F
7M0T,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
7M0U,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
7M0V,EUI,non-polymer,531.31,BSMCAPRUBJMWDF-KRWDZBQOSA-N,c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)N3CC(C3)([C@@H]4CCCCN4)O
7M0W,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
7M0X,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
7M0Y,QOM,non-polymer,615.395,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CC1=C2C(=C(N(C1=O)C)Nc3ccc(cc3F)I)C(=O)N(C(=O)N2c4cccc(c4)NC(=O)C)C5CC5
7M0Z,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
7MFD,CHU,NON-POLYMER,471.462,LMMJFBMMJUMSJS-UHFFFAOYSA-N,CC1=C(C(=O)Oc2c1ccc(c2)Oc3ncccn3)Cc4ccnc(c4F)NS(=O)(=O)NC
7MFF,215,NON-POLYMER,453.536,MLSAQOINCGAULQ-QLTSDVKISA-N,CN(C)CCOc1ccc(cc1)c2[nH]c(c(n2)c3ccc\4c(c3)CC/C4=N/O)c5ccncc5
7P3V,5I4,non-polymer,548.561,SQCVSCOLOVRLEJ-KRWDZBQOSA-N,c1cc(c(c(c1)NS(=O)(=O)c2cc(ccc2F)F)F)c3c(sc(n3)[C@@H]4COCCN4)c5ccnc(n5)N
7SHV,29L,NON-POLYMER,334.372,DEZZLWQELQORIU-RELWKKBWSA-N,c1cc\2c(cc1c3cn(nc3c4ccncc4)CCO)CC/C2=N\O
7ZR0,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
7ZR5,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
7ZR6,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
8C7X,TXV,non-polymer,478.878,GCVULUAJPYRJHT-UHFFFAOYSA-N,CC(C)(C#N)c1cccc(c1)C(=O)Nc2ccc(c(c2F)C(=O)c3c[nH]c4c3cc(cn4)Cl)F
8C7Y,TXV,non-polymer,478.878,GCVULUAJPYRJHT-UHFFFAOYSA-N,CC(C)(C#N)c1cccc(c1)C(=O)Nc2ccc(c(c2F)C(=O)c3c[nH]c4c3cc(cn4)Cl)F
8DGS,AGS,NON-POLYMER,523.247,NLTUCYMLOPLUHL-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N
8DGT,AGS,NON-POLYMER,523.247,NLTUCYMLOPLUHL-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N
8F7O,QOP,non-polymer,506.289,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,C[C@H](c1ncc(s1)C(=O)Nc2cc(c(cn2)Cl)C(F)(F)F)NC(=O)c3c(c(ncn3)N)Cl
8F7P,K81,NON-POLYMER,502.486,UEPXBTCUIIGYCY-UHFFFAOYSA-N,Cc1ccc(cc1c2cc(nc(c2)OCCO)N3CCOCC3)NC(=O)c4ccnc(c4)C(F)(F)F
8QQG,WJ9,non-polymer,521.575,GZMYLSJUNSCMTD-MOPGFXCFSA-N,Cc1ccc(cc1c2cc(nc(c2)N3CCOCC3)N[C@H](C)CO)NC(=O)N4CC[C@H](C4)CC(F)(F)F
9AXX,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
9AXY,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
9BFB,A1AN9,non-polymer,456.894,VVLVISDSGRHLMB-UHFFFAOYSA-N,Cc1c(ccc2c1C(=O)N(C=N2)C)Nc3c(ccc(c3Cl)NS(=O)(=O)CCCF)F
5MER,MES,NON-POLYMER,195.237,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C1COCC[NH+]1CCS(=O)(=O)[O-]
